YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraegen,ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2020-01,Tuerkei,163,889,826,63,1222,58,534,8,4,473,145,5989,243,58,525,5,2,462,99,0,9,3,2,11,39,7
2020-02,Tuerkei,163,713,656,57,873,43,338,2,1,405,84,5897,246,43,330,2,1,388,55,0,8,0,0,17,23,6
2020-03,Tuerkei,163,478,432,46,951,54,436,1,2,365,93,5470,253,53,436,1,1,349,67,1,0,0,1,16,24,2
2020-04,Tuerkei,163,398,369,29,589,42,302,0,2,193,50,5360,259,39,296,0,2,183,32,3,6,0,0,10,12,6
2020-05,Tuerkei,163,252,223,29,1212,38,365,5,3,693,108,4519,229,36,353,2,2,665,81,2,12,3,1,28,21,6
2020-06,Tuerkei,163,298,258,40,1178,89,429,2,7,561,90,3755,227,86,424,2,7,534,62,3,5,0,0,27,24,4
2020-07,Tuerkei,163,391,315,76,933,57,300,2,4,499,71,3335,256,57,294,2,1,478,42,0,6,0,3,21,28,1
2020-08,Tuerkei,163,462,403,59,637,29,207,2,2,308,89,3215,284,29,206,1,1,295,43,0,1,1,1,13,35,11
2020-09,Tuerkei,163,598,553,45,629,32,210,1,2,298,86,3276,282,31,208,1,2,283,41,1,2,0,0,15,42,3
2020-10,Tuerkei,163,530,466,64,600,12,200,2,2,310,74,3298,294,12,186,2,1,290,37,0,14,0,1,20,32,5
2020-11,Tuerkei,163,492,440,52,651,34,178,4,4,336,95,3237,291,34,172,4,4,313,54,0,6,0,0,23,38,3
