201701,Albanien,121,573,327,246,1318,0,0,6,5,912,395,2915,648,0,0,6,4,891,159,0,0,0,1,21,212,24
201701,Bosnien und Herzegowina,122,164,68,96,282,0,0,0,4,173,105,478,343,0,0,0,2,162,10,0,0,0,2,11,83,12
201701,Andorra,123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,Belgien,124,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201701,Bulgarien,125,1,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,Estland,127,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201701,Frankreich,129,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,Kroatien,130,1,1,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,Slowenien,131,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,Griechenland,134,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,Italien,137,0,0,0,2,0,0,0,0,0,2,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0
201701,Lettland,139,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0
201701,Montenegro,140,98,31,67,57,0,2,0,1,31,23,275,117,0,2,0,1,31,3,0,0,0,0,0,14,6
201701,Litauen,142,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,Mazedonien,144,439,192,247,717,0,0,5,3,415,294,1442,955,0,0,5,0,367,69,0,0,0,3,48,192,33
201701,Moldau (Republik),146,243,235,8,418,0,0,0,0,367,51,213,5,0,0,0,0,367,41,0,0,0,0,0,8,2
201701,Niederlande,148,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,Kosovo,150,232,89,143,586,0,0,3,3,385,195,1625,586,0,0,3,3,364,72,0,0,0,0,21,106,17
201701,Polen,152,4,0,4,15,0,0,0,0,10,5,2,0,0,0,0,0,10,1,0,0,0,0,0,4,0
201701,Portugal,153,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
