YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2020-04,Tuerkei,163,398,369,29,589,42,302,0,2,193,50,5360,259,39,296,0,2,183,32,3,6,0,0,10,12,6
2020-04,Ungarn,165,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Ukraine,166,71,66,5,14,0,0,0,0,7,7,359,64,0,0,0,0,7,7,0,0,0,0,0,0,0
2020-04,Weissrussland,169,10,7,3,0,0,0,0,0,0,0,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Serbien,170,75,39,36,13,0,0,0,0,4,9,220,184,0,0,0,0,3,4,0,0,0,0,1,0,5
2020-04,Zypern,181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Algerien,221,84,64,20,17,0,1,0,0,6,10,256,54,0,1,0,0,6,7,0,0,0,0,0,0,3
2020-04,Angola,223,21,21,0,7,0,0,0,0,6,1,165,4,0,0,0,0,6,1,0,0,0,0,0,0,0
2020-04,Eritrea,224,94,90,4,194,4,124,22,8,8,28,1324,56,4,123,21,5,6,19,0,1,1,3,2,5,4
2020-04,Aethiopien,225,32,30,2,40,0,9,0,5,12,14,255,54,0,8,0,3,11,3,0,1,0,2,1,8,3
2020-04,Benin,229,3,2,1,2,0,0,0,0,1,1,32,2,0,0,0,0,1,0,0,0,0,0,0,1,0
2020-04,Dschibuti,230,2,2,0,2,0,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2020-04,Elfenbeinkueste (Cote d Ivoire),231,18,15,3,21,0,3,2,0,11,5,188,16,0,3,2,0,10,4,0,0,0,0,1,0,1
2020-04,Nigeria,232,183,153,30,326,0,5,2,10,177,132,2219,328,0,5,2,8,170,43,0,0,0,2,7,33,56
2020-04,Simbabwe,233,1,1,0,8,2,0,0,0,6,0,58,2,2,0,0,0,6,0,0,0,0,0,0,0,0
2020-04,Gabun,236,3,3,0,1,0,0,0,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04,Gambia,237,49,38,11,37,0,4,1,0,15,17,270,66,0,4,1,0,15,8,0,0,0,0,0,2,7
2020-04,Ghana,238,50,40,10,29,0,0,0,0,19,10,220,37,0,0,0,0,16,8,0,0,0,0,3,0,2
2020-04,Mauretanien,239,2,2,0,2,0,0,0,0,1,1,30,5,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-04,Kenia,243,13,13,0,20,0,0,0,0,18,2,71,8,0,0,0,0,16,0,0,0,0,0,2,0,2
2020-04,Komoren,244,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Kongo,245,4,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,"Kongo, Demokratische Republik",246,10,9,1,7,0,0,0,1,5,1,113,10,0,0,0,0,4,0,0,0,0,1,1,1,0
2020-04,Liberia,247,3,3,0,7,0,0,0,0,0,7,56,4,0,0,0,0,0,3,0,0,0,0,0,0,4
2020-04,Libyen,248,47,47,0,29,1,5,12,1,7,3,269,22,1,5,12,1,7,3,0,0,0,0,0,0,0
2020-04,Madagaskar,249,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04,Mali,251,8,4,4,4,0,1,0,0,0,3,64,16,0,1,0,0,0,0,0,0,0,0,0,0,3
2020-04,Marokko,252,52,46,6,24,0,1,0,0,13,10,264,45,0,1,0,0,13,5,0,0,0,0,0,4,1
2020-04,Mauritius,253,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Mosambik,254,0,0,0,2,0,0,0,0,2,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-04,Niger,255,9,7,2,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Malawi,256,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Sambia,257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Burkina Faso,258,6,3,3,5,0,3,0,0,1,1,27,7,0,3,0,0,1,1,0,0,0,0,0,0,0
2020-04,Guinea-Bissau,259,5,5,0,5,0,0,0,1,1,3,33,7,0,0,0,1,1,1,0,0,0,0,0,0,2
2020-04,Guinea,261,90,79,11,53,0,10,1,4,29,9,939,92,0,7,1,4,28,4,0,3,0,0,1,0,5
2020-04,Kamerun,262,22,20,2,43,0,0,0,0,33,10,293,22,0,0,0,0,31,4,0,0,0,0,2,3,3
2020-04,Suedafrika,263,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Ruanda,265,13,11,2,12,4,3,0,0,1,4,100,3,4,3,0,0,1,0,0,0,0,0,0,4,0
2020-04,Namibia,267,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Sao Tome  und Principe,268,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04,Senegal,269,6,4,2,10,0,0,0,0,6,4,49,14,0,0,0,0,6,2,0,0,0,0,0,0,2
2020-04,Sierra Leone,272,11,9,2,23,1,2,0,0,18,2,98,13,1,2,0,0,18,0,0,0,0,0,0,0,2
2020-04,Somalia,273,142,120,22,157,7,103,6,5,12,24,1411,138,7,99,6,5,10,13,0,4,0,0,2,2,9
2020-04,Aequatorialguinea,274,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Sudan,277,7,5,2,38,0,11,0,1,14,12,232,30,0,10,0,1,13,1,0,1,0,0,1,10,1
2020-04,Suedsudan,278,1,1,0,3,0,1,0,0,0,2,21,1,0,1,0,0,0,2,0,0,0,0,0,0,0
2020-04,"Tansania, Vereinigte Republik",282,5,4,1,9,0,0,0,0,5,4,54,4,0,0,0,0,5,3,0,0,0,0,0,1,0
2020-04,Togo,283,16,15,1,5,0,0,0,0,3,2,72,5,0,0,0,0,3,1,0,0,0,0,0,0,1
2020-04,Tschad,284,2,1,1,1,0,0,0,0,1,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04,Tunesien,285,32,25,7,14,0,0,0,0,9,5,116,29,0,0,0,0,9,5,0,0,0,0,0,0,0
2020-04,Uganda,286,8,8,0,6,0,1,0,0,5,0,69,0,0,1,0,0,5,0,0,0,0,0,0,0,0
2020-04,Aegypten,287,41,37,4,17,0,0,0,0,10,7,396,38,0,0,0,0,10,1,0,0,0,0,0,5,1
2020-04,Zentralafrikanische Republik,289,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Burundi,291,0,0,0,1,0,1,0,0,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-04,Argentinien,323,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Bolivien,326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Brasilien,327,1,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Guyana,328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Chile,332,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Costa Rica,334,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Dominikanische Republik,335,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,El Salvador,337,6,6,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Guatemala,345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Haiti,346,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Honduras,347,0,0,0,1,0,0,0,0,1,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04,Kanada,348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Kolumbien,349,29,29,0,6,0,0,0,0,3,3,363,0,0,0,0,0,3,2,0,0,0,0,0,1,0
2020-04,Kuba,351,3,3,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Mexiko,353,1,1,0,1,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04,Nicaragua,354,1,1,0,1,0,0,0,0,1,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04,Jamaika,355,1,1,0,1,0,0,0,0,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04,Panama,357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Paraguay,359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Peru,361,3,3,0,1,0,0,0,0,0,1,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-04,Venezuela,367,55,55,0,35,2,1,3,6,22,1,572,5,2,1,3,6,22,0,0,0,0,0,0,1,0
2020-04,Vereinigte Staaten v. Amerika,368,2,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Trinidad und Tobago,371,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,China (Hongkong),411,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Jemen,421,41,38,3,28,1,2,16,0,7,2,391,4,1,2,16,0,7,0,0,0,0,0,0,2,0
2020-04,Armenien,422,35,24,11,59,0,0,0,0,41,18,248,37,0,0,0,0,36,6,0,0,0,0,5,7,5
2020-04,Afghanistan,423,548,491,57,425,1,108,26,50,106,134,4392,440,1,94,26,25,99,74,0,14,0,25,7,31,29
2020-04,Bahrain,424,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Aserbaidschan,425,53,39,14,71,1,2,0,0,46,22,360,99,1,2,0,0,41,11,0,0,0,0,5,10,1
2020-04,Myanmar,427,16,16,0,9,0,0,0,0,9,0,298,3,0,0,0,0,9,0,0,0,0,0,0,0,0
2020-04,Georgien,430,128,119,9,40,0,0,0,0,17,23,714,107,0,0,0,0,12,12,0,0,0,0,5,6,5
2020-04,Sri Lanka,431,13,10,3,3,0,0,0,0,2,1,209,25,0,0,0,0,2,0,0,0,0,0,0,1,0
2020-04,Vietnam,432,90,88,2,8,0,0,0,0,3,5,163,9,0,0,0,0,3,5,0,0,0,0,0,0,0
2020-04,Indien,436,29,26,3,11,0,0,0,0,10,1,153,18,0,0,0,0,10,0,0,0,0,0,0,0,1
2020-04,Indonesien,437,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-04,Irak,438,526,498,28,429,0,182,8,20,102,117,5592,533,0,177,5,18,90,49,0,5,3,2,12,28,40
2020-04,"Iran, Islamische Republik",439,256,225,31,386,18,112,5,2,197,52,3796,401,18,81,5,0,181,21,0,31,0,2,16,23,8
2020-04,Israel,441,2,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Japan,442,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Kasachstan,444,8,8,0,0,0,0,0,0,0,0,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Jordanien,445,20,17,3,6,0,1,0,0,4,1,96,11,0,1,0,0,4,0,0,0,0,0,0,1,0
2020-04,Kambodscha,446,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Kuwait,448,7,7,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Kirgisistan,450,5,4,1,2,0,0,0,0,1,1,74,8,0,0,0,0,1,1,0,0,0,0,0,0,0
2020-04,Libanon,451,51,47,4,35,0,1,2,0,13,19,294,59,0,1,2,0,12,19,0,0,0,0,1,0,0
2020-04,Malediven,454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Oman,456,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Mongolei,457,2,2,0,0,0,0,0,0,0,0,102,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Nepal,458,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,"Pers. aus palaestinensischen Gebieten(nicht als Staat anerkannt)",459,15,14,1,5,0,0,0,1,4,0,81,5,0,0,0,1,4,0,0,0,0,0,0,0,0
2020-04,Bangladesch,460,4,3,1,0,0,0,0,0,0,0,63,47,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Pakistan,461,121,82,39,116,0,15,0,3,40,58,604,269,0,11,0,3,38,14,0,4,0,0,2,40,4
2020-04,Philippinen,462,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,China (Taiwan),465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,"Korea, Republik",467,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Vereinigte Arabische Emirate,469,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Tadschikistan,470,26,22,4,21,0,1,0,0,19,1,203,59,0,1,0,0,14,1,0,0,0,0,5,0,0
2020-04,Turkmenistan,471,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Saudi-Arabien,472,0,0,0,3,3,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,"Syrien, Arabische Republik",475,1315,1296,19,1316,25,1012,158,3,4,114,14730,518,25,1009,150,1,0,91,0,3,8,2,4,12,11
2020-04,Thailand,476,0,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-04,Usbekistan,477,1,1,0,1,0,0,0,0,0,1,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-04,China,479,22,10,12,17,4,2,0,0,8,3,187,30,4,2,0,0,6,3,0,0,0,0,2,0,0
2020-04,sonst. asiat. Staatsangeh.,499,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04,Australien,523,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Samoa,543,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04,Staatenlos,997,36,34,2,27,4,19,1,0,1,2,252,33,4,14,1,0,1,2,0,5,0,0,0,0,0
2020-04,Ungeklaert,998,160,152,8,171,4,100,7,3,29,28,1621,115,4,100,7,3,25,16,0,0,0,0,4,11,1
2020-04,ohne Angabe,999,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
