YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2020-07,Slowakei,155,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Russische Foederation,160,199,137,62,382,4,13,4,6,208,147,452,221,4,8,0,5,180,55,0,5,4,1,28,38,54
2020-07,Spanien,161,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2020-07,Tuerkei,163,391,315,76,933,57,300,2,4,499,71,3335,256,57,294,2,1,478,42,0,6,0,3,21,28,1
2020-07,Ungarn,165,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-07,Ukraine,166,32,22,10,77,0,0,0,5,46,26,159,44,0,0,0,5,46,12,0,0,0,0,0,10,4
2020-07,Grossbritannien mit Nordirland,168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Weissrussland,169,9,6,3,11,0,0,0,0,2,9,23,6,0,0,0,0,2,3,0,0,0,0,0,4,2
2020-07,Serbien,170,78,34,44,98,0,0,0,0,55,43,141,127,0,0,0,0,47,14,0,0,0,0,8,18,11
2020-07,Zypern,181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Algerien,221,115,89,26,118,1,2,0,2,50,63,194,64,1,2,0,2,44,44,0,0,0,0,6,12,7
2020-07,Angola,223,29,28,1,33,0,0,0,4,22,7,145,7,0,0,0,4,21,7,0,0,0,0,1,0,0
2020-07,Eritrea,224,196,183,13,330,5,187,58,20,30,30,982,47,5,186,55,15,29,18,0,1,3,5,1,4,8
2020-07,Aethiopien,225,100,38,62,94,3,10,1,5,45,30,222,87,3,9,1,4,41,3,0,1,0,1,4,22,5
2020-07,Benin,229,10,9,1,7,0,1,0,0,3,3,27,5,0,1,0,0,3,3,0,0,0,0,0,0,0
2020-07,Dschibuti,230,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020-07,Elfenbeinkueste (Cote d Ivoire),231,27,25,2,47,0,2,0,3,34,8,118,14,0,2,0,3,33,4,0,0,0,0,1,0,4
2020-07,Nigeria,232,301,231,70,764,1,28,5,14,454,262,1509,316,0,27,3,11,425,113,1,1,2,3,29,43,106
2020-07,Simbabwe,233,3,3,0,14,0,6,0,0,7,1,24,2,0,0,0,0,7,1,0,6,0,0,0,0,0
2020-07,Gabun,236,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Gambia,237,53,40,13,94,0,4,2,4,32,52,227,55,0,4,2,2,30,24,0,0,0,2,2,4,24
2020-07,Ghana,238,37,32,5,79,0,2,0,1,46,30,202,30,0,2,0,1,44,13,0,0,0,0,2,11,6
2020-07,Mauretanien,239,2,1,1,3,0,1,0,0,0,2,19,3,0,1,0,0,0,0,0,0,0,0,0,0,2
2020-07,Kenia,243,13,12,1,20,0,0,0,0,15,5,40,9,0,0,0,0,15,5,0,0,0,0,0,0,0
2020-07,Komoren,244,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07,Kongo,245,5,5,0,4,0,2,0,0,1,1,23,0,0,2,0,0,1,1,0,0,0,0,0,0,0
2020-07,"Kongo, Demokratische Republik",246,17,15,2,25,0,0,0,9,9,7,98,8,0,0,0,8,9,5,0,0,0,1,0,0,2
2020-07,Liberia,247,6,4,2,17,0,1,0,0,10,6,37,7,0,1,0,0,10,3,0,0,0,0,0,0,3
2020-07,Libyen,248,46,41,5,58,0,7,21,1,19,10,173,22,0,7,21,1,18,9,0,0,0,0,1,0,1
2020-07,Mali,251,13,9,4,21,1,0,0,1,12,7,36,18,1,0,0,1,12,1,0,0,0,0,0,1,5
2020-07,Marokko,252,88,67,21,89,0,0,0,1,47,41,201,46,0,0,0,1,46,28,0,0,0,0,1,4,9
2020-07,Mauritius,253,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Mosambik,254,0,0,0,6,0,0,0,0,2,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,4
2020-07,Niger,255,4,3,1,14,0,0,0,0,6,8,10,12,0,0,0,0,6,6,0,0,0,0,0,2,0
2020-07,Malawi,256,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2020-07,Burkina Faso,258,9,8,1,12,0,1,0,0,7,4,31,4,0,1,0,0,6,3,0,0,0,0,1,0,1
2020-07,Guinea-Bissau,259,7,6,1,9,0,1,0,0,6,2,28,6,0,1,0,0,4,1,0,0,0,0,2,0,1
2020-07,Guinea,261,99,83,16,219,3,31,14,9,124,38,678,78,3,28,14,8,111,22,0,3,0,1,13,2,14
2020-07,Kamerun,262,35,33,2,62,1,0,0,2,44,15,199,16,1,0,0,1,42,10,0,0,0,1,2,3,2
2020-07,Suedafrika,263,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Ruanda,265,7,7,0,38,4,1,0,0,29,4,45,2,4,1,0,0,28,0,0,0,0,0,1,1,3
2020-07,Namibia,267,1,1,0,1,0,0,0,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07,Senegal,269,9,9,0,20,0,1,0,0,11,8,39,15,0,1,0,0,10,6,0,0,0,0,1,2,0
2020-07,Sierra Leone,272,18,15,3,35,0,1,1,2,18,13,108,9,0,1,1,2,18,4,0,0,0,0,0,5,4
2020-07,Somalia,273,200,163,37,328,4,94,31,23,48,128,1109,139,4,88,31,12,45,72,0,6,0,11,3,17,39
2020-07,Sudan,277,17,13,4,86,1,20,0,5,37,23,110,19,1,20,0,4,34,10,0,0,0,1,3,2,11
2020-07,Suedsudan,278,0,0,0,4,0,0,0,1,3,0,8,1,0,0,0,1,3,0,0,0,0,0,0,0,0
2020-07,"Tansania, Vereinigte Republik",282,7,6,1,12,0,1,0,0,10,1,40,4,0,1,0,0,10,1,0,0,0,0,0,0,0
2020-07,Togo,283,8,8,0,23,0,0,0,0,15,8,60,4,0,0,0,0,14,5,0,0,0,0,1,1,2
2020-07,Tschad,284,3,3,0,2,0,0,0,0,1,1,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2020-07,Tunesien,285,23,20,3,43,0,3,0,0,20,20,82,18,0,3,0,0,18,11,0,0,0,0,2,6,3
2020-07,Uganda,286,7,7,0,14,0,0,0,0,11,3,52,3,0,0,0,0,11,2,0,0,0,0,0,0,1
2020-07,Aegypten,287,27,19,8,74,0,16,0,1,36,21,261,31,0,11,0,1,33,11,0,5,0,0,3,6,4
2020-07,Zentralafrikanische Republik,289,1,1,0,3,0,1,0,0,0,2,5,1,0,1,0,0,0,2,0,0,0,0,0,0,0
2020-07,Burundi,291,3,3,0,2,0,1,0,0,0,1,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020-07,Argentinien,323,1,1,0,5,0,0,0,0,5,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2020-07,Bolivien,326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Brasilien,327,1,1,0,4,0,0,0,0,3,1,19,0,0,0,0,0,3,1,0,0,0,0,0,0,0
2020-07,Chile,332,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Costa Rica,334,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Dominikanische Republik,335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,El Salvador,337,0,0,0,5,0,0,1,0,4,0,41,0,0,0,1,0,4,0,0,0,0,0,0,0,0
2020-07,Guatemala,345,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07,Haiti,346,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Honduras,347,4,4,0,2,0,0,0,0,2,0,26,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-07,Kanada,348,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07,Kolumbien,349,15,8,7,44,0,0,0,0,44,0,192,10,0,0,0,0,44,0,0,0,0,0,0,0,0
2020-07,Kuba,351,2,1,1,6,0,0,0,0,4,2,13,1,0,0,0,0,3,0,0,0,0,0,1,2,0
2020-07,Mexiko,353,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Nicaragua,354,0,0,0,3,0,0,0,0,3,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2020-07,Jamaika,355,0,0,0,2,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-07,Panama,357,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07,Paraguay,359,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Peru,361,0,0,0,1,0,0,0,0,1,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07,Suriname,364,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07,Venezuela,367,33,29,4,67,5,3,0,27,30,2,359,7,4,3,0,26,30,1,1,0,0,1,0,0,1
2020-07,Vereinigte Staaten v. Amerika,368,0,0,0,2,0,0,0,1,0,1,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2020-07,Trinidad und Tobago,371,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,China (Hongkong),411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Jemen,421,29,28,1,60,4,4,27,1,12,12,320,6,4,4,27,1,12,12,0,0,0,0,0,0,0
2020-07,Armenien,422,26,17,9,93,0,1,0,5,58,29,118,32,0,1,0,5,56,16,0,0,0,0,2,10,3
2020-07,Afghanistan,423,728,617,111,946,1,141,36,235,265,268,3433,391,1,134,35,190,253,124,0,7,1,45,12,76,68
2020-07,Bahrain,424,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Aserbaidschan,425,58,33,25,106,0,8,0,0,72,26,194,96,0,8,0,0,69,5,0,0,0,0,3,21,0
2020-07,Myanmar,427,6,5,1,46,0,2,0,0,40,4,288,1,0,2,0,0,40,1,0,0,0,0,0,0,3
2020-07,Georgien,430,163,116,47,230,0,0,2,3,149,76,367,81,0,0,1,3,147,43,0,0,1,0,2,24,9
2020-07,Sri Lanka,431,9,9,0,42,0,4,0,2,31,5,127,15,0,4,0,2,26,4,0,0,0,0,5,0,1
2020-07,Vietnam,432,116,109,7,137,0,0,0,0,92,45,155,18,0,0,0,0,92,44,0,0,0,0,0,1,0
2020-07,Indien,436,24,19,5,48,0,0,0,0,28,20,83,16,0,0,0,0,28,15,0,0,0,0,0,5,0
2020-07,Indonesien,437,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07,Irak,438,966,864,102,1275,3,321,63,81,542,265,3951,429,3,299,62,57,514,111,0,22,1,24,28,64,90
2020-07,"Iran, Islamische Republik",439,245,196,49,873,28,131,24,10,575,105,2259,347,28,123,24,3,560,34,0,8,0,7,15,39,32
2020-07,Israel,441,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Japan,442,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Kasachstan,444,3,1,2,10,0,0,0,0,10,0,30,3,0,0,0,0,10,0,0,0,0,0,0,0,0
2020-07,Jordanien,445,15,7,8,31,0,1,1,1,18,10,77,22,0,1,1,1,18,9,0,0,0,0,0,1,0
2020-07,Kambodscha,446,1,1,0,2,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-07,Kuwait,448,1,1,0,1,0,0,0,0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07,Kirgisistan,450,8,3,5,14,2,1,0,0,7,4,47,8,2,1,0,0,7,0,0,0,0,0,0,0,4
2020-07,Libanon,451,34,28,6,109,1,0,0,4,76,28,141,38,1,0,0,3,65,17,0,0,0,1,11,7,4
2020-07,Malediven,454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Oman,456,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2020-07,Mongolei,457,12,8,4,19,0,0,0,1,14,4,64,14,0,0,0,1,14,3,0,0,0,0,0,1,0
2020-07,Nepal,458,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,"Pers. aus palaestinensischen Gebieten(nicht als Staat anerkannt)",459,17,17,0,14,0,2,0,0,10,2,60,1,0,2,0,0,9,1,0,0,0,0,1,1,0
2020-07,Bangladesch,460,17,15,2,21,0,2,0,0,8,11,50,27,0,2,0,0,7,4,0,0,0,0,1,6,1
2020-07,Pakistan,461,105,58,47,203,0,12,0,6,87,98,373,180,0,12,0,2,81,30,0,0,0,4,6,61,7
2020-07,Philippinen,462,0,0,0,2,0,0,0,0,1,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2020-07,Taiwan,465,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07,"Korea, Republik",467,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07,Vereinigte Arabische Emirate,469,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07,Tadschikistan,470,37,15,22,67,0,15,6,1,35,10,115,63,0,10,6,0,35,7,0,5,0,1,0,3,0
2020-07,Turkmenistan,471,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Saudi-Arabien,472,1,1,0,3,2,0,1,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2020-07,"Syrien, Arabische Republik",475,3164,3075,89,3431,17,1691,1348,39,6,330,11595,422,17,1672,1333,14,6,232,0,19,15,25,0,76,22
2020-07,Thailand,476,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Usbekistan,477,1,1,0,4,0,0,0,0,1,3,10,0,0,0,0,0,0,2,0,0,0,0,1,1,0
2020-07,China,479,29,15,14,36,9,7,1,0,8,11,119,40,9,7,0,0,7,6,0,0,1,0,1,4,1
2020-07,sonst. asiat. Staatsangeh.,499,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07,Australien,523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Samoa,543,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07,Staatenlos,997,28,25,3,26,2,10,1,0,5,8,182,21,2,10,0,0,5,1,0,0,1,0,0,5,2
2020-07,Ungeklaert,998,378,338,40,372,5,168,25,7,81,86,1437,103,5,163,24,6,70,56,0,5,1,1,11,18,12
2020-07,ohne Angabe,999,2,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
