YEAR_MONTH,Herkunftsland,Entscheidungen insgesamt,Ablehnungen,sonstige Erledigungen, bereinigte Schutzquote, BAMF-Schutzquote
201609,Katar,0,0,0,nd,nd
201609,Kuwait,1,1,0,nd,nd
201609,"Laos, Demokratische Volksrepublik",0,0,0,nd,nd
201609,Kirgisistan,4,4,0,nd,nd
201609,Libanon,396,255,111,10.5263,7.57576
201609,Oman,0,0,0,nd,nd
201609,Mongolei,13,2,11,0,0
201609,Nepal,1,0,1,nd,nd
201609,Staatsangehörigkeit ohne Bezeichnung,17,9,4,30.7692,23.5294
201609,Bangladesch,50,18,21,37.931,22
201609,Pakistan,1464,955,487,2.25179,1.50273
201609,Philippinen,0,0,0,nd,nd
201609,China (Taiwan),0,0,0,nd,nd
201609,Korea (Republik),0,0,0,nd,nd
201609,Vereinigte arabische Emirate,0,0,0,nd,nd
201609,Tadschikistan,19,7,12,0,0
201609,Turkmenistan,9,6,0,nd,nd
201609,Saudi Arabien,0,0,0,nd,nd
201609,"Syrien, Arabische Republik",33698,20,629,99.9395,98.0741
201609,Thailand,0,0,0,nd,nd
201609,Usbekistan,5,0,0,nd,nd
201609,China,49,36,6,16.2791,14.2857
201609,Malaysia,0,0,0,nd,nd
201609,sonst. asiat. Staatsangeh.,239,67,24,68.8372,61.9247
201609,Australien,0,0,0,nd,nd
201609,Staatenlos,497,12,20,97.4843,93.5614
201609,Ungeklärt,2031,77,150,95.9064,88.8232
201609,ohne Angabe,3,2,0,nd,nd
