YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraegen,ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2019-01,Mali,251,40,30,10,52,0,1,1,1,19,30,81,19,0,1,1,1,19,23,0,0,0,0,0,5,2
2019-02,Mali,251,46,36,10,46,0,2,1,2,17,24,94,21,0,2,1,2,16,14,0,0,0,0,1,7,3
2019-03,Mali,251,31,27,4,49,0,2,0,1,15,31,89,17,0,2,0,1,15,22,0,0,0,0,0,7,2
2019-04,Mali,251,17,13,4,42,1,6,1,4,14,16,74,15,1,5,1,4,13,12,0,1,0,0,1,3,1
2019-05,Mali,251,25,21,4,35,0,3,0,1,11,20,75,14,0,3,0,0,10,15,0,0,0,1,1,2,3
2019-06,Mali,251,15,6,9,32,0,1,0,0,10,21,59,18,0,1,0,0,8,15,0,0,0,0,2,2,4
2019-07,Mali,251,25,20,5,22,0,2,0,0,9,11,71,16,0,2,0,0,8,3,0,0,0,0,1,3,5
2019-08,Mali,251,19,13,6,31,0,0,0,2,11,18,69,16,0,0,0,1,10,13,0,0,0,1,1,1,4
2019-09,Mali,251,16,10,6,30,0,2,0,4,6,18,65,16,0,1,0,4,5,12,0,1,0,0,1,2,4
2019-10,Mali,251,20,17,3,20,0,0,0,1,7,12,73,11,0,0,0,1,6,5,0,0,0,0,1,5,2
2019-11,Mali,251,38,31,7,29,0,0,0,3,9,17,89,15,0,0,0,3,9,13,0,0,0,0,0,1,3
2019-12,Mali,251,11,7,4,26,0,1,0,4,3,18,78,14,0,1,0,4,1,14,0,0,0,0,2,1,3
