YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraegen,ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2019-01,"Aethiopien",225,91,75,16,155,0,20,2,12,78,43,310,48,0,19,2,9,74,29,0,1,0,3,4,2,12
2019-02,"Aethiopien",225,61,46,15,130,0,18,0,7,74,31,276,52,0,18,0,6,71,11,0,0,0,1,3,5,15
2019-03,"Aethiopien",225,69,51,18,101,1,18,1,6,50,25,270,58,1,18,1,6,47,10,0,0,0,0,3,8,7
2019-04,"Aethiopien",225,78,60,18,97,0,11,1,13,47,25,281,68,0,11,1,12,45,16,0,0,0,1,2,7,2
2019-05,"Aethiopien",225,63,53,10,135,0,9,2,9,75,40,279,60,0,8,2,7,70,19,0,1,0,2,5,12,9
2019-06,"Aethiopien",225,64,52,12,85,0,14,2,5,30,34,285,62,0,14,2,4,28,25,0,0,0,1,2,6,3
2019-07,"Aethiopien",225,93,72,21,108,0,11,2,4,44,47,309,62,0,11,2,3,43,22,0,0,0,1,1,18,7
2019-08,"Aethiopien",225,65,57,8,121,0,7,1,3,63,47,301,48,0,6,1,2,61,24,0,1,0,1,2,18,5
2019-09,"Aethiopien",225,92,70,22,124,1,19,2,6,56,40,296,55,1,17,2,5,55,23,0,2,0,1,1,11,6
2019-10,"Aethiopien",225,99,66,33,117,0,9,1,3,52,52,283,70,0,9,1,3,49,35,0,0,0,0,3,11,6
2019-11,"Aethiopien",225,89,72,17,115,0,8,2,4,56,45,294,77,0,7,2,3,55,29,0,1,0,1,1,6,10
2019-12,"Aethiopien",225,57,44,13,75,0,8,3,6,29,29,303,81,0,7,2,6,29,15,0,1,1,0,0,7,7
