Spanien,161,-,-,-,3,-,-,-,-,-,3,12,-,-,-,-,-,-,3,-,-,-,-,-,-,-
Türkei,163,1.025,989,36,888,79,224,17,5,416,147,3.552,330,79,222,16,5,386,117,-,2,1,-,30,21,9
Ungarn,165,-,-,-,-,-,-,-,-,-,-,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-
Ukraine,166,62,50,12,271,1,-,1,3,194,72,597,58,1,-,1,3,186,41,-,-,-,-,8,14,17
Großbritannien mit Nordirland,168,-,-,-,1,-,-,-,-,1,-,3,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Weißrussland,169,31,28,3,77,-,-,1,-,9,67,89,14,-,-,1,-,9,53,-,-,-,-,-,1,13
Serbien,170,287,108,179,605,-,1,-,1,324,279,294,231,-,1,-,1,278,37,-,-,-,-,46,221,21
sonst. europ. Staatsangeh.,199,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-
Europa,"",2.976,2.157,819,4.834,94,269,46,53,2.637,1.735,8.248,1.767,94,262,39,43,2.408,627,-,7,7,10,229,865,243
Algerien,221,142,114,28,245,-,4,5,1,118,117,435,74,-,4,5,-,105,76,-,-,-,1,13,30,11
Angola,223,20,20,-,28,-,-,1,7,12,8,98,3,-,-,1,6,12,8,-,-,-,1,-,-,-
Eritrea,224,616,593,23,1.038,55,386,380,40,16,161,2.759,105,55,381,376,31,16,129,-,5,4,9,-,2,30
Äthiopien,225,122,108,14,503,-,51,10,49,320,73,981,27,-,48,10,45,312,46,-,3,-,4,8,11,16
Botsuana,227,1,1,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Benin,229,15,13,2,23,-,3,-,1,11,8,58,2,-,3,-,1,10,6,-,-,-,-,1,-,2
Dschibuti,230,5,5,-,1,-,-,-,-,-,1,10,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Elfenbeinküste (Cote d Ivoire),231,103,99,4,224,-,2,2,13,131,76,592,21,-,2,2,13,131,73,-,-,-,-,-,-,3
Nigeria,232,673,631,42,1.291,-,88,22,120,564,497,5.243,371,-,86,21,111,549,438,-,2,1,9,15,14,45
Simbabwe,233,6,6,-,18,1,5,-,1,10,1,41,2,1,5,-,1,10,1,-,-,-,-,-,-,-
Gabun,236,3,3,-,2,-,-,-,-,1,1,17,-,-,-,-,-,1,1,-,-,-,-,-,-,-
Gambia,237,201,193,8,684,1,16,3,15,401,248,3.693,181,1,16,3,15,395,227,-,-,-,-,6,6,15
Ghana,238,112,102,10,150,-,1,-,6,99,44,450,26,-,1,-,5,98,39,-,-,-,1,1,4,1
Mauretanien,239,3,3,-,7,-,-,-,-,3,4,39,2,-,-,-,-,3,3,-,-,-,-,-,-,1
Cabo Verde,242,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kenia,243,29,29,-,42,-,-,-,-,34,8,60,3,-,-,-,-,33,7,-,-,-,-,1,-,1
Komoren,244,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kongo,245,6,5,1,5,-,-,-,1,1,3,41,2,-,-,-,1,1,2,-,-,-,-,-,-,1
"Kongo, Dem. Republik",246,33,32,1,53,-,1,2,9,29,12,197,18,-,1,2,8,27,10,-,-,-,1,2,1,1
Liberia,247,11,9,2,20,-,-,-,-,3,17,173,9,-,-,-,-,2,17,-,-,-,-,1,-,-
Libyen,248,123,109,14,146,-,22,2,6,19,97,383,31,-,15,2,6,19,83,-,7,-,-,-,6,8
Madagaskar,249,3,3,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mali,251,43,34,9,73,-,4,1,4,26,38,248,23,-,4,1,4,25,31,-,-,-,-,1,2,5
Marokko,252,171,140,31,237,-,5,3,3,96,130,445,73,-,5,3,3,93,86,-,-,-,-,3,27,17
Mauritius,253,-,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Mosambik,254,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Niger,255,13,11,2,21,-,-,-,1,6,14,40,2,-,-,-,1,6,9,-,-,-,-,-,1,4
Malawi,256,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sambia,257,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Burkina-Faso,258,13,13,-,35,-,-,-,1,15,19,46,1,-,-,-,1,15,16,-,-,-,-,-,2,1
Guinea-Bissau,259,20,18,2,39,-,-,-,6,15,18,68,3,-,-,-,5,15,14,-,-,-,1,-,2,2
Guinea,261,257,249,8,499,2,35,10,43,179,230,1.658,107,2,34,10,42,177,208,-,1,-,1,2,7,15
Kamerun,262,99,97,2,154,-,3,3,8,65,75,831,38,-,3,3,8,63,72,-,-,-,-,2,1,2
Südafrika,263,-,-,-,2,-,-,-,-,1,1,5,-,-,-,-,-,1,1,-,-,-,-,-,-,-
Ruanda,265,6,6,-,3,-,-,-,-,-,3,120,1,-,-,-,-,-,3,-,-,-,-,-,-,-
Namibia,267,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Senegal,269,27,22,5,65,-,3,-,2,23,37,104,24,-,3,-,1,20,17,-,-,-,1,3,17,3
Sierra Leone,272,52,44,8,113,1,11,-,5,41,55,310,35,1,11,-,5,39,53,-,-,-,-,2,1,1
Somalia,273,532,479,53,1.089,2,236,180,86,120,465,3.891,347,2,231,175,77,112,352,-,5,5,9,8,14,99
Äquatorialguinea,274,1,1,-,3,-,-,-,2,-,1,2,-,-,-,-,2,-,1,-,-,-,-,-,-,-
Sudan (ohne Südsudan),277,236,210,26,202,1,35,24,4,28,110,1.318,98,1,34,24,4,27,97,-,1,-,-,1,3,10
Südsudan,278,6,6,-,5,-,-,-,-,1,4,77,9,-,-,-,-,1,4,-,-,-,-,-,-,-
Swasiland,281,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tansania,282,4,4,-,16,-,3,1,-,8,4,50,14,-,3,1,-,8,3,-,-,-,-,-,-,1
Togo,283,30,28,2,63,-,1,-,2,29,31,478,26,-,1,-,2,29,29,-,-,-,-,-,2,-
Tschad,284,11,9,2,18,-,-,-,4,2,12,40,8,-,-,-,4,2,10,-,-,-,-,-,-,2
Tunesien,285,39,26,13,74,-,-,1,-,22,51,119,20,-,-,1,-,20,26,-,-,-,-,2,15,10
Uganda,286,11,10,1,10,-,1,1,-,4,4,67,14,-,1,1,-,4,3,-,-,-,-,-,-,1
Ägypten,287,104,90,14,141,-,15,1,8,70,47,387,37,-,15,1,8,70,37,-,-,-,-,-,6,4
Zentralafrikanische Republik,289,2,2,-,8,-,-,-,1,4,3,37,3,-,-,-,1,4,2,-,-,-,-,-,-,1
Burundi,291,3,3,-,2,-,1,1,-,-,-,32,1,-,-,-,-,-,-,-,1,1,-,-,-,-
sonst. afrik. Staatsangeh.,299,-,-,-,2,-,-,-,-,2,-,38,3,-,-,-,-,2,-,-,-,-,-,-,-,-
Afrika,"",3.907,3.580,327,7.355,63,932,653,449,2.530,2.728,25.727,1.764,63,907,642,411,2.458,2.241,-,25,11,38,72,174,313
Argentinien,323,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
Brasilien,327,1,1,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chile,332,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Dominikanische Republik,335,1,-,1,1,-,-,-,-,1,-,3,1,-,-,-,-,1,-,-,-,-,-,-,-,-
El Salvador,337,7,7,-,3,-,-,1,-,2,-,14,-,-,-,1,-,2,-,-,-,-,-,-,-,-
Guatemala,345,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Haiti,346,1,1,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Honduras,347,-,-,-,1,-,-,1,-,-,-,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-
Kanada,348,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
Kolumbien,349,2,2,-,10,-,-,-,-,10,-,66,-,-,-,-,-,9,-,-,-,-,-,1,-,-
Kuba,351,7,6,1,5,-,-,-,-,1,4,14,1,-,-,-,-,1,2,-,-,-,-,-,1,1
Mexico,353,-,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Nicaragua,354,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jamaica,355,2,2,-,3,1,1,-,-,1,-,8,-,1,1,-,-,1,-,-,-,-,-,-,-,-
Paraguay,359,-,-,-,1,-,-,-,-,1,-,3,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Peru,361,-,-,-,-,-,-,-,-,-,-,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Uruguay,365,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Venezuela,367,17,17,-,34,-,4,1,9,20,-,58,-,-,4,1,9,20,-,-,-,-,-,-,-,-
Vereinigte Staaten v. Amerika,368,2,1,1,4,-,1,1,1,1,-,13,-,-,1,1,1,-,-,-,-,-,-,1,-,-
Trinidad und Tobago,371,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amerika,"",43,40,3,64,1,6,4,11,38,4,203,5,1,6,4,11,36,2,-,-,-,-,2,1,1
China (Hongkong),411,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jemen,421,49,49,-,54,4,5,30,1,1,13,190,10,4,5,28,-,1,12,-,-,2,1,-,-,1
Armenien,422,383,330,53,468,-,12,18,23,312,103,1.759,218,-,12,15,23,296,69,-,-,3,-,16,20,14
Afghanistan,423,1.085,925,160,9.004,19,1.187,537,2.321,4.273,667,18.531,776,19,1.154,520,2.263,4.227,437,-,33,17,58,46,143,87
Bahrain,424,2,2,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aserbaidschan,425,247,187,60,414,-,24,1,8,236,145,1.659,181,-,23,1,3,223,106,-,1,-,5,13,36,3
Bhutan,426,-,-,-,-,-,-,-,-,-,-,4,3,-,-,-,-,-,-,-,-,-,-,-,-,-
Myanmar,427,11,11,-,12,1,2,7,1,1,-,57,5,1,2,7,-,1,-,-,-,-,1,-,-,-
Georgien,430,238,215,23,385,-,-,-,9,269,107,797,94,-,-,-,8,256,60,-,-,-,1,13,26,21
Sri Lanka,431,50,45,5,56,-,2,1,-,42,11,625,95,-,2,1,-,42,6,-,-,-,-,-,4,1
Vietnam,432,52,45,7,54,-,-,-,-,41,13,66,13,-,-,-,-,39,11,-,-,-,-,2,2,-
Korea (Demokrat. Volksrepubl.),434,1,1,-,2,-,-,-,-,2,-,49,2,-,-,-,-,2,-,-,-,-,-,-,-,-
Indien,436,122,107,15,161,-,6,2,3,105,45,352,34,-,6,2,3,104,35,-,-,-,-,1,8,2
Indonesien,437,-,-,-,1,-,-,-,-,-,1,5,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Irak,438,2.015,1.889,126,2.872,12,671,604,95,693,797,8.053,534,12,668,587,69,665,623,-,3,17,26,28,68,106
"Iran, Islamische Republik",439,755,707,48,1.545,31,628,31,14,494,347,4.565,255,31,614,31,13,485,310,-,14,-,1,9,25,12
Israel,441,-,-,-,7,-,-,-,-,7,-,24,2,-,-,-,-,7,-,-,-,-,-,-,-,-
Kasachstan,444,13,3,10,22,-,-,-,-,9,13,17,8,-,-,-,-,9,6,-,-,-,-,-,1,6
Jordanien,445,23,23,-,25,-,1,-,1,15,8,142,14,-,1,-,1,12,8,-,-,-,-,3,-,-
Kambodscha,446,-,-,-,-,-,-,-,-,-,-,7,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Kuwait,448,10,9,1,2,-,-,-,-,1,1,21,1,-,-,-,-,1,1,-,-,-,-,-,-,-
"Laos, Demokratische Volksrepublik",449,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kirgisistan,450,9,9,-,9,2,-,-,3,2,2,114,15,2,-,-,3,1,2,-,-,-,-,1,-,-
Libanon,451,78,69,9,221,-,7,7,2,148,57,566,68,-,7,7,2,138,49,-,-,-,-,10,6,2
Oman,456,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mongolei,457,24,15,9,74,-,1,1,1,23,48,192,20,-,1,-,1,23,22,-,-,1,-,-,10,16
Nepal,458,1,1,-,17,-,-,-,-,13,4,91,3,-,-,-,-,12,4,-,-,-,-,1,-,-
Staatsangehörigkeit ohne Bezeichnung,459,21,19,2,43,3,6,6,12,13,3,120,5,3,5,6,12,13,2,-,1,-,-,-,-,1
Bangladesch,460,29,23,6,145,-,10,1,4,100,30,458,47,-,9,1,4,97,11,-,1,-,-,3,16,3
Pakistan,461,385,310,75,690,-,19,4,6,407,254,1.819,241,-,19,3,6,383,152,-,-,1,-,24,61,41
Philippinen,462,-,-,-,4,-,-,2,-,1,1,22,-,-,-,2,-,1,1,-,-,-,-,-,-,-
China (Taiwan),465,1,1,-,-,-,-,-,-,-,-,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Korea (Republik),467,1,1,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tadschikistan,470,113,100,13,191,-,10,-,5,119,57,606,46,-,10,-,5,115,54,-,-,-,-,4,2,1
Turkmenistan,471,6,6,-,15,-,-,-,-,9,6,111,9,-,-,-,-,9,6,-,-,-,-,-,-,-
Saudi Arabien,472,7,7,-,10,1,2,2,-,4,1,19,-,1,2,2,-,4,1,-,-,-,-,-,-,-
"Syrien, Arabische Republik",475,3.256,3.121,135,5.423,50,2.050,2.383,64,10,866,12.874,453,50,2.006,2.360,55,9,771,-,44,23,9,1,67,28
Thailand,476,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Usbekistan,477,5,5,-,4,-,1,-,-,2,1,69,1,-,1,-,-,2,1,-,-,-,-,-,-,-
China,479,32,28,4,110,2,6,1,1,54,46,217,35,2,6,1,1,51,43,-,-,-,-,3,3,-
Malaysia,482,3,3,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sonst. asiat. Staatsangeh.,499,-,-,-,42,-,9,12,-,10,11,282,25,-,9,10,-,8,9,-,-,2,-,2,1,1
Asien,"",9.028,8.267,761,22.082,125,4.659,3.650,2.574,7.416,3.658,54.523,3.215,125,4.562,3.584,2.472,7.236,2.813,-,97,66,102,180,499,346
Staatenlos,997,109,105,4,156,8,60,30,-,29,29,701,38,8,60,30,-,29,26,-,-,-,-,-,-,3
Ungeklärt,998,455,417,38,634,7,132,90,39,174,192,2.907,193,7,130,85,38,171,150,-,2,5,1,3,24,18
ohne Angabe,999,2,2,-,2,-,-,1,-,-,1,42,1,-,-,1,-,-,1,-,-,-,-,-,-,-
Unbekannt,"",566,524,42,792,15,192,121,39,203,222,3.650,232,15,190,116,38,200,177,-,2,5,1,3,24,21
Herkunftsländer gesamt,"",16.520,14.568,1.952,35.127,298,6.058,4.474,3.126,12.824,8.347,92.351,6.983,298,5.927,4.385,2.975,12.338,5.860,-,131,89,151,486,1.563,924
