Mosambik,254,1,1,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Niger,255,13,9,4,16,-,-,-,-,8,8,56,5,-,-,-,-,8,6,-,-,-,-,-,-,2
Sambia,257,-,-,-,1,-,-,-,-,1,-,7,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Burkina-Faso,258,11,9,2,17,-,-,-,1,10,6,52,4,-,-,-,1,9,4,-,-,-,-,1,1,1
Guinea-Bissau,259,17,13,4,50,-,1,-,2,28,19,104,11,-,1,-,2,28,16,-,-,-,-,-,3,-
Guinea,261,323,315,8,643,-,37,21,45,341,199,2.497,62,-,36,21,45,338,185,-,1,-,-,3,5,9
Kamerun,262,59,58,1,324,-,11,3,13,224,73,1.108,58,-,11,3,12,221,58,-,-,-,1,3,4,11
Südafrika,263,-,-,-,4,-,-,-,-,4,-,6,-,-,-,-,-,4,-,-,-,-,-,-,-,-
Ruanda,265,4,4,-,1,-,-,-,-,-,1,113,2,-,-,-,-,-,-,-,-,-,-,-,-,1
Namibia,267,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Senegal,269,24,16,8,67,-,3,-,2,39,23,162,42,-,3,-,2,34,15,-,-,-,-,5,5,3
Sierra Leone,272,63,61,2,315,-,18,4,29,215,49,625,35,-,18,4,29,212,36,-,-,-,-,3,5,8
Somalia,273,494,466,28,1.252,1,310,291,153,177,320,5.479,372,1,307,285,140,172,284,-,3,6,13,5,15,21
Äquatorialguinea,274,-,-,-,1,-,-,-,-,1,-,9,3,-,-,-,-,1,-,-,-,-,-,-,-,-
Sudan (ohne Südsudan),277,80,71,9,803,5,171,202,22,223,180,1.529,75,5,170,200,20,221,165,-,1,2,2,2,3,12
Südsudan,278,9,9,-,9,-,-,2,-,2,5,93,7,-,-,2,-,2,5,-,-,-,-,-,-,-
Tansania,282,1,1,-,7,-,-,-,-,5,2,79,19,-,-,-,-,5,2,-,-,-,-,-,-,-
Togo,283,19,19,-,105,-,3,-,4,73,25,544,29,-,3,-,2,72,23,-,-,-,2,1,1,1
Tschad,284,4,4,-,19,-,1,-,2,8,8,46,9,-,1,-,-,8,6,-,-,-,2,-,1,1
Tunesien,285,33,23,10,71,-,-,-,-,37,34,161,30,-,-,-,-,36,28,-,-,-,-,1,5,1
Uganda,286,7,5,2,14,1,1,-,-,10,2,86,17,1,1,-,-,10,2,-,-,-,-,-,-,-
Ägypten,287,80,72,8,178,4,18,1,3,103,49,541,43,4,18,1,2,102,39,-,-,-,1,1,4,6
Zentralafrikanische Republik,289,4,3,1,14,-,1,2,1,5,5,46,6,-,1,2,1,5,4,-,-,-,-,-,-,1
Burundi,291,5,5,-,1,-,-,-,-,1,-,36,3,-,-,-,-,1,-,-,-,-,-,-,-,-
sonst. afrik. Staatsangeh.,299,1,-,1,23,-,1,-,-,19,3,83,9,-,1,-,-,19,-,-,-,-,-,-,1,2
Afrika,"",3.858,3.644,214,10.752,92,1.523,1.174,664,4.617,2.682,38.500,2.071,92,1.510,1.164,620,4.545,2.362,-,13,10,44,72,144,176
Argentinien,323,-,-,-,1,-,-,-,-,1,-,-,2,-,-,-,-,1,-,-,-,-,-,-,-,-
Bahamas,324,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Brasilien,327,-,-,-,2,-,-,-,-,-,2,6,-,-,-,-,-,-,2,-,-,-,-,-,-,-
Chile,332,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Costa Rica,334,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Dominikanische Republik,335,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
El Salvador,337,5,5,-,4,-,-,1,-,-,3,16,-,-,-,1,-,-,3,-,-,-,-,-,-,-
Guatemala,345,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Haiti,346,-,-,-,1,-,-,-,-,-,1,4,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Honduras,347,5,5,-,1,-,-,-,-,1,-,8,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Kanada,348,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kolumbien,349,9,9,-,1,1,-,-,-,-,-,73,-,1,-,-,-,-,-,-,-,-,-,-,-,-
Kuba,351,7,6,1,11,-,-,-,-,8,3,15,1,-,-,-,-,8,3,-,-,-,-,-,-,-
Mexico,353,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jamaica,355,9,9,-,13,1,8,-,-,4,-,27,1,1,8,-,-,4,-,-,-,-,-,-,-,-
Paraguay,359,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Peru,361,-,-,-,1,-,-,-,-,-,1,2,1,-,-,-,-,-,1,-,-,-,-,-,-,-
Uruguay,365,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Venezuela,367,15,13,2,15,-,1,-,-,13,1,76,2,-,1,-,-,13,-,-,-,-,-,-,1,-
Vereinigte Staaten v. Amerika,368,-,-,-,2,-,-,-,-,1,1,14,-,-,-,-,-,1,1,-,-,-,-,-,-,-
Trinidad und Tobago,371,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amerika,"",52,49,3,53,2,9,1,-,29,12,265,7,2,9,1,-,29,11,-,-,-,-,-,1,-
Jemen,421,36,36,-,78,3,7,57,-,3,8,244,22,3,7,55,-,3,7,-,-,2,-,-,1,-
Armenien,422,168,156,12,803,-,16,7,25,535,220,2.319,243,-,16,7,25,515,184,-,-,-,-,20,17,19
Afghanistan,423,1.243,1.119,124,3.212,5,469,229,751,1.435,323,26.986,721,5,462,225,738,1.419,272,-,7,4,13,16,41,10
Bahrain,424,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Aserbaidschan,425,207,191,16,450,3,35,9,15,280,108,2.178,183,3,35,9,13,262,88,-,-,-,2,18,16,4
Bhutan,426,-,-,-,-,-,-,-,-,-,-,9,3,-,-,-,-,-,-,-,-,-,-,-,-,-
Myanmar,427,20,20,-,20,-,8,2,1,6,3,79,4,-,8,2,1,6,3,-,-,-,-,-,-,-
Georgien,430,169,148,21,475,1,2,-,11,289,172,1.196,153,1,2,-,11,279,109,-,-,-,-,10,36,27
Sri Lanka,431,50,45,5,158,1,19,-,5,92,41,766,150,1,19,-,5,87,18,-,-,-,-,5,20,3
Vietnam,432,46,41,5,78,-,2,-,2,54,20,89,13,-,2,-,2,51,17,-,-,-,-,3,2,1
Korea (Demokrat. Volksrepubl.),434,-,-,-,18,-,-,-,-,2,16,87,3,-,-,-,-,2,16,-,-,-,-,-,-,-
Indien,436,137,129,8,246,-,1,2,5,195,43,517,35,-,1,2,5,194,41,-,-,-,-,1,2,-
Indonesien,437,1,1,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Irak,438,1.597,1.480,117,3.448,48,1.277,492,94,934,603,11.892,648,48,1.260,478,81,900,504,-,17,14,13,34,55,44
"Iran, Islamische Republik",439,568,541,27,2.081,38,782,60,13,801,387,8.149,339,38,763,57,10,780,358,-,19,3,3,21,22,7
Israel,441,2,2,-,1,-,-,-,-,1,-,31,5,-,-,-,-,1,-,-,-,-,-,-,-,-
Kasachstan,444,10,9,1,17,-,-,-,2,14,1,31,9,-,-,-,2,11,1,-,-,-,-,3,-,-
Jordanien,445,13,13,-,58,-,8,8,1,25,16,144,16,-,7,7,1,25,12,-,1,1,-,-,4,-
Kambodscha,446,-,-,-,-,-,-,-,-,-,-,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Katar,447,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kuwait,448,8,8,-,8,-,1,-,-,-,7,10,1,-,1,-,-,-,7,-,-,-,-,-,-,-
"Laos, Demokratische Volksrepublik",449,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kirgisistan,450,7,7,-,19,-,1,2,-,7,9,145,15,-,1,-,-,7,9,-,-,2,-,-,-,-
Libanon,451,65,58,7,280,-,5,15,3,201,56,921,79,-,5,15,3,189,47,-,-,-,-,12,7,2
Oman,456,-,-,-,2,-,2,-,-,-,-,8,-,-,2,-,-,-,-,-,-,-,-,-,-,-
Mongolei,457,34,31,3,258,-,-,14,5,181,58,409,17,-,-,14,5,181,53,-,-,-,-,-,4,1
Nepal,458,2,2,-,1,-,-,-,-,-,1,145,3,-,-,-,-,-,1,-,-,-,-,-,-,-
Staatsangehörigkeit ohne Bezeichnung,459,12,11,1,36,-,2,-,-,31,3,181,4,-,2,-,-,31,1,-,-,-,-,-,-,2
Bangladesch,460,65,56,9,299,-,18,3,5,217,56,951,75,-,18,3,5,217,40,-,-,-,-,-,14,2
Pakistan,461,345,300,45,1.050,5,27,2,22,761,233,3.591,355,5,26,2,19,736,171,-,1,-,3,25,29,33
Philippinen,462,1,1,-,1,-,-,-,-,-,1,34,-,-,-,-,-,-,1,-,-,-,-,-,-,-
China (Taiwan),465,-,-,-,-,-,-,-,-,-,-,11,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Korea (Republik),467,-,-,-,5,-,-,-,-,1,4,11,-,-,-,-,-,1,4,-,-,-,-,-,-,-
Vereinigte arabische Emirate,469,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tadschikistan,470,94,93,1,263,-,20,3,1,85,154,1.191,31,-,20,3,1,83,147,-,-,-,-,2,6,1
Turkmenistan,471,11,10,1,13,-,-,-,1,10,2,148,12,-,-,-,1,10,2,-,-,-,-,-,-,-
Saudi Arabien,472,10,10,-,6,5,-,-,-,-,1,15,-,5,-,-,-,-,1,-,-,-,-,-,-,-
"Syrien, Arabische Republik",475,3.217,3.135,82,5.695,32,2.153,3.007,70,7,426,17.095,514,32,2.122,2.983,49,7,382,-,31,24,21,-,28,16
Thailand,476,-,-,-,1,-,-,-,-,1,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Usbekistan,477,2,2,-,10,1,-,-,2,6,1,68,1,1,-,-,2,6,1,-,-,-,-,-,-,-
China,479,62,58,4,95,4,8,-,-,57,26,402,35,4,8,-,-,57,24,-,-,-,-,-,1,1
Malaysia,482,1,1,-,4,-,-,-,-,4,-,6,-,-,-,-,-,4,-,-,-,-,-,-,-,-
sonst. asiat. Staatsangeh.,499,1,1,-,94,-,28,32,-,29,5,600,43,-,28,32,-,29,4,-,-,-,-,-,-,1
Asien,"",8.204,7.715,489,19.283,146,4.891,3.944,1.034,6.264,3.004,80.690,3.734,146,4.815,3.894,979,6.094,2.525,-,76,50,55,170,305,174
Staatenlos,997,92,92,-,207,2,90,47,7,46,15,924,41,2,90,45,7,46,14,-,-,2,-,-,-,1
Ungeklärt,998,327,314,13,644,2,167,121,25,176,153,3.823,202,2,163,119,25,170,122,-,4,2,-,6,21,10
ohne Angabe,999,6,6,-,8,-,2,-,-,4,2,61,1,-,2,-,-,4,2,-,-,-,-,-,-,-
Unbekannt,"",425,412,13,859,4,259,168,32,226,170,4.808,244,4,255,164,32,220,138,-,4,4,-,6,21,11
Herkunftsländer gesamt,"",15.261,13.685,1.576,36.016,363,6.910,5.330,1.781,13.876,7.756,137.274,9.277,363,6.813,5.258,1.680,13.415,5.850,-,97,72,101,461,1.310,596
