Tunesien,285,39,33,6,67,-,-,1,-,30,36,157,23,-,-,1,-,26,23,-,-,-,-,4,10,3
Uganda,286,20,17,3,31,-,5,-,-,18,8,76,16,-,5,-,-,18,3,-,-,-,-,-,2,3
Ägypten,287,102,93,9,178,-,17,7,1,108,45,490,34,-,16,7,1,102,30,-,1,-,-,6,12,3
Zentralafrikanische Republik,289,6,6,-,9,-,1,1,-,5,2,43,5,-,1,1,-,5,-,-,-,-,-,-,1,1
Burundi,291,-,-,-,3,-,-,-,-,1,2,33,2,-,-,-,-,1,1,-,-,-,-,-,-,1
sonst. afrik. Staatsangeh.,299,-,-,-,7,-,-,-,-,5,2,57,8,-,-,-,-,5,2,-,-,-,-,-,-,-
Afrika,"",4.026,3.752,274,10.636,147,1.607,1.229,619,3.927,3.107,32.787,1.870,147,1.585,1.209,534,3.841,2.665,-,22,20,85,86,195,247
Argentinien,323,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
Brasilien,327,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chile,332,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Dominikanische Republik,335,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
El Salvador,337,2,2,-,9,-,-,-,1,8,-,9,-,-,-,-,1,8,-,-,-,-,-,-,-,-
Guatemala,345,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Haiti,346,-,-,-,1,-,-,-,-,1,-,3,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Honduras,347,-,-,-,1,-,-,-,-,1,-,7,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Kanada,348,-,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Kolumbien,349,5,4,1,1,-,-,-,1,-,-,77,1,-,-,-,1,-,-,-,-,-,-,-,-,-
Kuba,351,4,3,1,9,-,-,-,-,6,3,13,1,-,-,-,-,6,2,-,-,-,-,-,1,-
Mexico,353,-,-,-,2,-,-,-,-,2,-,1,-,-,-,-,-,2,-,-,-,-,-,-,-,-
Jamaica,355,7,7,-,18,-,7,-,-,9,2,17,-,-,6,-,-,9,1,-,1,-,-,-,1,-
Paraguay,359,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Peru,361,2,2,-,-,-,-,-,-,-,-,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Uruguay,365,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Venezuela,367,5,5,-,11,-,-,-,1,8,2,72,-,-,-,-,1,8,-,-,-,-,-,-,2,-
Vereinigte Staaten v. Amerika,368,3,2,1,-,-,-,-,-,-,-,17,1,-,-,-,-,-,-,-,-,-,-,-,-,-
St. Vincent / Grenadinen,369,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Trinidad und Tobago,371,1,1,-,1,-,-,-,-,1,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Amerika,"",30,27,3,54,-,7,-,3,37,7,245,6,-,6,-,3,37,3,-,1,-,-,-,4,-
China (Hongkong),411,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Jemen,421,44,44,-,81,-,7,51,-,1,22,219,13,-,7,45,-,1,17,-,-,6,-,-,-,5
Armenien,422,338,308,30,677,-,8,11,29,447,182,2.047,217,-,6,11,27,431,122,-,2,-,2,16,27,33
Afghanistan,423,1.240,1.109,131,586,-,138,38,27,17,366,27.687,872,-,136,35,27,17,345,-,2,3,-,-,2,19
Bahrain,424,-,-,-,5,-,5,-,-,-,-,5,-,-,5,-,-,-,-,-,-,-,-,-,-,-
Aserbaidschan,425,279,248,31,616,1,27,5,15,438,130,1.911,169,1,27,5,15,415,104,-,-,-,-,23,24,2
Bhutan,426,-,-,-,1,-,-,-,-,1,-,8,3,-,-,-,-,1,-,-,-,-,-,-,-,-
Myanmar,427,4,4,-,16,-,6,-,-,10,-,64,4,-,6,-,-,10,-,-,-,-,-,-,-,-
Georgien,430,224,199,25,456,1,-,-,4,316,135,1.035,124,1,-,-,3,300,98,-,-,-,1,16,22,15
Sri Lanka,431,57,51,6,173,1,19,-,2,79,72,697,105,1,18,-,1,74,26,-,1,-,1,5,41,5
Vietnam,432,51,46,5,59,-,5,-,-,42,12,80,14,-,5,-,-,41,8,-,-,-,-,1,1,3
Korea (Demokrat. Volksrepubl.),434,5,5,-,17,-,1,-,-,4,12,72,2,-,1,-,-,4,11,-,-,-,-,-,1,-
Indien,436,112,107,5,211,-,5,-,2,147,57,441,27,-,5,-,2,142,48,-,-,-,-,5,7,2
Indonesien,437,1,1,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Irak,438,1.726,1.619,107,4.158,44,1.442,651,107,1.152,762,9.949,561,44,1.419,635,100,1.120,621,-,23,16,7,32,64,77
"Iran, Islamische Republik",439,599,579,20,2.288,51,868,38,21,846,464,6.607,272,49,842,38,15,836,410,2,26,-,6,10,38,16
Israel,441,1,1,-,2,-,-,-,-,-,2,30,4,-,-,-,-,-,1,-,-,-,-,-,-,1
Kasachstan,444,8,6,2,21,-,-,-,-,9,12,21,9,-,-,-,-,5,6,-,-,-,-,4,1,5
Jordanien,445,11,11,-,33,-,3,1,4,20,5,131,14,-,3,1,4,18,5,-,-,-,-,2,-,-
Kambodscha,446,2,2,-,3,-,1,-,-,-,2,9,1,-,1,-,-,-,2,-,-,-,-,-,-,-
Kuwait,448,1,1,-,4,-,-,-,-,1,3,8,-,-,-,-,-,1,1,-,-,-,-,-,-,2
"Laos, Demokratische Volksrepublik",449,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kirgisistan,450,4,3,1,38,-,5,1,-,22,10,113,9,-,1,1,-,20,9,-,4,-,-,2,1,-
Libanon,451,85,70,15,246,-,14,4,14,166,48,782,74,-,9,4,14,159,41,-,5,-,-,7,5,2
Oman,456,-,-,-,1,-,-,-,1,-,-,7,-,-,-,-,1,-,-,-,-,-,-,-,-,-
Mongolei,457,44,38,6,191,-,1,2,7,135,46,280,13,-,1,2,7,128,34,-,-,-,-,7,5,7
Nepal,458,7,7,-,23,-,-,-,-,18,5,130,3,-,-,-,-,18,5,-,-,-,-,-,-,-
Staatsangehörigkeit ohne Bezeichnung,459,16,15,1,34,-,4,7,-,20,3,168,4,-,4,7,-,20,3,-,-,-,-,-,-,-
Bangladesch,460,51,39,12,272,-,14,3,10,179,66,756,56,-,14,3,9,174,40,-,-,-,1,5,24,2
Pakistan,461,317,250,67,1.326,-,39,6,26,943,312,2.709,325,-,39,6,23,917,208,-,-,-,3,26,54,50
Philippinen,462,1,1,-,-,-,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-
China (Taiwan),465,-,-,-,1,-,-,-,-,-,1,7,1,-,-,-,-,-,1,-,-,-,-,-,-,-
Korea (Republik),467,-,-,-,4,-,-,-,-,-,4,12,-,-,-,-,-,-,4,-,-,-,-,-,-,-
Vereinigte arabische Emirate,469,1,1,-,1,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Tadschikistan,470,82,74,8,398,-,16,18,5,254,105,902,31,-,16,18,5,251,101,-,-,-,-,3,4,-
Turkmenistan,471,21,20,1,14,-,2,-,-,10,2,149,8,-,2,-,-,10,-,-,-,-,-,-,-,2
Saudi Arabien,472,8,8,-,2,1,1,-,-,-,-,21,-,1,1,-,-,-,-,-,-,-,-,-,-,-
"Syrien, Arabische Republik",475,3.944,3.841,103,6.732,60,2.325,3.662,39,14,632,15.183,468,60,2.273,3.633,31,11,588,-,52,29,8,3,35,9
Thailand,476,3,3,-,1,-,-,-,-,1,-,4,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Usbekistan,477,5,5,-,7,1,-,-,-,4,2,69,1,1,-,-,-,4,2,-,-,-,-,-,-,-
China,479,50,43,7,122,3,15,-,-,70,34,344,34,3,15,-,-,69,27,-,-,-,-,1,6,1
Malaysia,482,-,-,-,1,-,-,-,-,1,-,5,-,-,-,-,-,1,-,-,-,-,-,-,-,-
sonst. asiat. Staatsangeh.,499,-,-,-,119,1,24,62,-,22,10,433,32,1,23,61,-,22,6,-,1,1,-,-,3,1
Asien,"",9.342,8.759,583,18.941,164,4.995,4.560,313,5.390,3.519,73.142,3.470,162,4.879,4.505,284,5.222,2.895,2,116,55,29,168,365,259
Staatenlos,997,101,97,4,260,3,83,56,10,68,40,813,38,3,80,55,10,67,37,-,3,1,-,1,1,2
Ungeklärt,998,477,445,32,709,6,163,162,16,219,143,3.541,202,6,160,161,15,211,106,-,3,1,1,8,21,16
ohne Angabe,999,4,4,-,4,-,-,1,1,1,1,56,-,-,-,1,1,1,1,-,-,-,-,-,-,-
Unbekannt,"",582,546,36,973,9,246,219,27,288,184,4.410,240,9,240,217,26,279,144,-,6,2,1,9,22,18
Herkunftsländer gesamt,"",16.844,15.001,1.843,36.901,454,7.088,6.066,1.058,13.070,9.165,121.277,8.190,451,6.941,5.979,926,12.543,6.693,3,147,87,132,527,1.716,756
