Botsuana,227,-,-,-,1,-,-,-,1,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-
Benin,229,14,12,2,24,-,-,-,1,13,10,58,3,-,-,-,1,12,8,-,-,-,-,1,-,2
Dschibuti,230,3,3,-,2,-,2,-,-,-,-,6,-,-,2,-,-,-,-,-,-,-,-,-,-,-
Elfenbeinküste (Cote d Ivoire),231,153,150,3,240,-,9,-,26,119,86,705,19,-,9,-,26,117,79,-,-,-,-,2,3,4
Nigeria,232,714,679,35,1.652,3,107,17,136,755,634,5.641,383,3,105,17,133,745,573,-,2,-,3,10,20,41
Simbabwe,233,19,17,2,22,3,3,-,2,11,3,52,2,3,3,-,2,11,3,-,-,-,-,-,-,-
Gabun,236,-,-,-,12,-,-,-,-,11,1,16,-,-,-,-,-,11,1,-,-,-,-,-,-,-
Gambia,237,235,223,12,1.093,-,14,3,15,696,365,4.159,189,-,14,3,15,679,332,-,-,-,-,17,8,25
Ghana,238,84,78,6,213,-,1,1,9,135,67,480,20,-,1,1,9,134,57,-,-,-,-,1,9,1
Mauretanien,239,1,1,-,8,-,3,-,-,3,2,40,3,-,3,-,-,3,-,-,-,-,-,-,1,1
Cabo Verde,242,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kenia,243,24,22,2,25,-,-,-,-,15,10,68,5,-,-,-,-,15,8,-,-,-,-,-,2,-
Komoren,244,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kongo,245,5,5,-,10,-,-,-,1,6,3,39,1,-,-,-,1,6,2,-,-,-,-,-,1,-
"Kongo, Dem. Republik",246,36,33,3,65,-,4,-,3,33,25,207,23,-,4,-,1,31,22,-,-,-,2,2,1,2
Liberia,247,28,28,-,28,-,-,-,-,18,10,188,8,-,-,-,-,18,9,-,-,-,-,-,-,1
Libyen,248,118,109,9,142,2,19,14,6,42,59,405,31,2,19,14,6,41,49,-,-,-,-,1,2,8
Mali,251,35,29,6,125,-,8,-,6,56,55,266,21,-,8,-,5,56,48,-,-,-,1,-,1,6
Marokko,252,222,180,42,319,-,10,7,7,157,138,484,76,-,9,7,7,151,103,-,1,-,-,6,26,9
Mauritius,253,1,1,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mosambik,254,5,5,-,1,-,-,-,-,1,-,16,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Niger,255,12,11,1,27,-,2,-,-,19,6,39,4,-,2,-,-,19,5,-,-,-,-,-,-,1
Malawi,256,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sambia,257,1,1,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Burkina-Faso,258,17,17,-,23,-,-,-,-,19,4,61,2,-,-,-,-,19,3,-,-,-,-,-,-,1
Guinea-Bissau,259,16,14,2,48,-,-,-,1,18,29,80,4,-,-,-,-,17,19,-,-,-,1,1,6,4
Guinea,261,341,329,12,595,5,53,15,42,236,244,1.885,88,5,52,15,41,232,221,-,1,-,1,4,5,18
Kamerun,262,109,108,1,252,1,5,6,16,148,76,868,43,1,5,6,16,148,67,-,-,-,-,-,3,6
Südafrika,263,1,1,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ruanda,265,6,6,-,1,1,-,-,-,-,-,118,2,1,-,-,-,-,-,-,-,-,-,-,-,-
Namibia,267,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Senegal,269,26,12,14,80,-,2,-,3,39,36,98,35,-,2,-,3,36,20,-,-,-,-,3,9,7
Sierra Leone,272,65,61,4,120,-,12,1,13,55,39,364,28,-,12,1,13,55,35,-,-,-,-,-,2,2
Somalia,273,729,673,56,1.332,2,307,225,163,174,461,4.288,362,2,301,219,141,172,388,-,6,6,22,2,14,59
Äquatorialguinea,274,-,-,-,4,-,2,-,-,1,1,4,-,-,2,-,-,-,-,-,-,-,-,1,-,1
Sudan (ohne Südsudan),277,262,243,19,308,2,76,53,5,50,122,1.301,77,2,75,53,5,49,105,-,1,-,-,1,2,15
Südsudan,278,9,9,-,8,-,-,3,1,3,1,79,9,-,-,3,1,3,1,-,-,-,-,-,-,-
Swasiland,281,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tansania,282,8,7,1,9,-,1,-,-,3,5,61,15,-,1,-,-,3,5,-,-,-,-,-,-,-
Togo,283,48,46,2,74,-,3,-,1,45,25,512,26,-,3,-,-,44,23,-,-,-,1,1,2,-
Tschad,284,13,13,-,24,-,-,-,2,4,18,46,7,-,-,-,1,4,13,-,-,-,1,-,1,4
Tunesien,285,37,26,11,86,-,1,1,-,45,39,123,28,-,1,1,-,43,25,-,-,-,-,2,6,8
Uganda,286,5,5,-,19,-,2,-,1,8,8,63,14,-,2,-,1,8,6,-,-,-,-,-,1,1
Ägypten,287,117,111,6,200,1,28,4,4,112,51,424,33,1,27,4,2,111,45,-,1,-,2,1,1,5
Zentralafrikanische Republik,289,6,6,-,6,-,-,1,-,3,2,43,4,-,-,1,-,3,2,-,-,-,-,-,-,-
Burundi,291,1,1,-,3,-,-,1,-,2,-,30,2,-,-,1,-,2,-,-,-,-,-,-,-,-
sonst. afrik. Staatsangeh.,299,-,-,-,10,-,-,1,-,5,4,41,4,-,-,1,-,5,1,-,-,-,-,-,3,-
Afrika,"",4.292,3.971,321,9.883,87,1.449,986,591,3.677,3.093,28.182,1.809,86,1.418,977,535,3.609,2.633,1,31,9,56,68,169,291
Argentinien,323,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
Brasilien,327,-,-,-,3,-,-,-,-,2,1,3,-,-,-,-,-,2,1,-,-,-,-,-,-,-
Chile,332,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Dominikanische Republik,335,1,1,-,3,-,-,-,-,-,3,4,-,-,-,-,-,-,3,-,-,-,-,-,-,-
El Salvador,337,1,1,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Guatemala,345,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Haiti,346,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Honduras,347,2,2,-,4,1,-,2,-,1,-,5,-,1,-,2,-,1,-,-,-,-,-,-,-,-
Kanada,348,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kolumbien,349,1,1,-,5,-,-,-,-,2,3,73,1,-,-,-,-,2,1,-,-,-,-,-,-,2
Kuba,351,1,-,1,8,-,-,-,-,3,5,10,1,-,-,-,-,3,4,-,-,-,-,-,-,1
Mexico,353,1,1,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jamaica,355,6,6,-,15,2,3,-,-,10,-,8,-,2,3,-,-,10,-,-,-,-,-,-,-,-
Paraguay,359,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Peru,361,-,-,-,-,-,-,-,-,-,-,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Uruguay,365,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Venezuela,367,31,31,-,29,2,13,2,2,10,-,75,-,2,13,2,2,10,-,-,-,-,-,-,-,-
Vereinigte Staaten v. Amerika,368,-,-,-,3,-,1,-,-,-,2,15,-,-,1,-,-,-,2,-,-,-,-,-,-,-
Trinidad und Tobago,371,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amerika,"",44,43,1,72,5,17,4,2,30,14,222,5,5,17,4,2,30,11,-,-,-,-,-,-,3
Jemen,421,45,45,-,71,-,6,55,1,4,5,191,12,-,6,55,-,4,5,-,-,-,1,-,-,-
Armenien,422,308,276,32,612,-,5,18,33,408,148,1.803,206,-,5,18,27,378,114,-,-,-,6,30,13,21
Afghanistan,423,1.459,1.315,144,3.422,6,609,214,857,1.270,466,25.909,904,6,593,212,810,1.256,328,-,16,2,47,14,63,75
Bahrain,424,3,3,-,1,-,-,-,-,1,-,7,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Aserbaidschan,425,345,304,41,510,4,38,13,20,306,129,1.769,170,4,36,13,19,288,103,-,2,-,1,18,11,15
Bhutan,426,-,-,-,2,-,-,-,-,2,-,5,3,-,-,-,-,2,-,-,-,-,-,-,-,-
Myanmar,427,6,6,-,12,-,8,1,-,2,1,59,4,-,8,1,-,2,1,-,-,-,-,-,-,-
Georgien,430,250,213,37,445,1,1,-,1,327,115,868,120,1,1,-,1,313,81,-,-,-,-,14,23,11
Sri Lanka,431,45,39,6,125,-,6,1,8,72,38,631,93,-,6,1,8,69,22,-,-,-,-,3,8,8
Vietnam,432,46,42,4,64,-,-,-,1,45,18,68,10,-,-,-,1,43,11,-,-,-,-,2,6,1
Korea (Demokrat. Volksrepubl.),434,-,-,-,19,-,1,-,-,18,-,50,2,-,1,-,-,18,-,-,-,-,-,-,-,-
Indien,436,115,102,13,202,-,2,-,2,150,48,375,28,-,2,-,2,148,39,-,-,-,-,2,7,2
Indonesien,437,-,-,-,2,-,-,-,-,-,2,6,-,-,-,-,-,-,2,-,-,-,-,-,-,-
Irak,438,2.171,2.012,159,3.970,34,1.221,869,110,1.039,697,8.474,567,33,1.208,848,102,1.009,540,1,13,21,8,30,58,99
"Iran, Islamische Republik",439,707,632,75,2.158,34,868,52,24,809,371,5.278,269,34,832,50,18,787,322,-,36,2,6,22,29,20
Israel,441,-,-,-,3,-,-,-,-,1,2,30,2,-,-,-,-,1,-,-,-,-,-,-,-,2
Kasachstan,444,14,14,-,4,-,1,-,-,1,2,31,9,-,1,-,-,1,2,-,-,-,-,-,-,-
Jordanien,445,43,41,2,46,-,2,11,3,20,10,135,16,-,2,11,3,20,10,-,-,-,-,-,-,-
Kambodscha,446,2,2,-,9,-,-,-,3,6,-,7,1,-,-,-,3,6,-,-,-,-,-,-,-,-
Kuwait,448,1,1,-,1,-,-,-,-,-,1,7,1,-,-,-,-,-,1,-,-,-,-,-,-,-
"Laos, Demokratische Volksrepublik",449,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kirgisistan,450,17,16,1,14,-,2,-,2,3,7,112,16,-,2,-,2,3,7,-,-,-,-,-,-,-
Libanon,451,115,99,16,256,-,13,14,8,177,44,676,71,-,11,14,7,167,39,-,2,-,1,10,-,5
Oman,456,-,-,-,1,-,1,-,-,-,-,6,-,-,1,-,-,-,-,-,-,-,-,-,-,-
Mongolei,457,18,16,2,70,-,-,-,1,45,24,237,17,-,-,-,1,45,21,-,-,-,-,-,1,2
Nepal,458,1,1,-,25,-,-,-,-,23,2,106,3,-,-,-,-,23,1,-,-,-,-,-,1,-
Staatsangehörigkeit ohne Bezeichnung,459,13,11,2,26,-,5,8,-,10,3,144,5,-,5,8,-,10,1,-,-,-,-,-,-,2
Bangladesch,460,41,31,10,248,6,13,1,10,175,43,561,56,6,13,1,8,172,27,-,-,-,2,3,13,3
Pakistan,461,384,334,50,1.264,3,26,6,28,840,361,2.013,263,3,25,6,18,815,254,-,1,-,10,25,60,47
Philippinen,462,1,1,-,9,-,-,1,-,6,2,28,-,-,-,1,-,6,2,-,-,-,-,-,-,-
China (Taiwan),465,-,-,-,-,-,-,-,-,-,-,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Korea (Republik),467,-,-,-,4,-,-,-,-,4,-,8,-,-,-,-,-,4,-,-,-,-,-,-,-,-
Vereinigte arabische Emirate,469,-,-,-,1,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
Tadschikistan,470,74,72,2,320,-,31,5,4,215,65,684,32,-,31,5,4,215,62,-,-,-,-,-,2,1
Turkmenistan,471,16,15,1,14,-,-,-,1,10,3,148,9,-,-,-,1,10,2,-,-,-,-,-,1,-
Saudi Arabien,472,11,11,-,8,7,-,-,-,1,-,23,-,7,-,-,-,1,-,-,-,-,-,-,-,-
"Syrien, Arabische Republik",475,4.204,4.079,125,6.268,67,2.239,3.135,49,9,769,13.949,465,67,2.194,3.093,46,9,688,-,45,42,3,-,50,31
Thailand,476,-,-,-,3,-,-,-,-,-,3,1,-,-,-,-,-,-,3,-,-,-,-,-,-,-
Usbekistan,477,4,4,-,5,-,2,-,-,3,-,68,1,-,2,-,-,3,-,-,-,-,-,-,-,-
China,479,60,56,4,119,-,12,1,-,60,46,294,33,-,12,1,-,58,41,-,-,-,-,2,4,1
Malaysia,482,-,-,-,1,-,-,-,-,-,1,4,-,-,-,-,-,-,1,-,-,-,-,-,-,-
sonst. asiat. Staatsangeh.,499,-,-,-,52,-,11,9,-,25,7,332,32,-,11,9,-,25,6,-,-,-,-,-,-,1
Asien,"",10.519,9.793,726,20.386,163,5.123,4.414,1.166,6.087,3.433,65.103,3.421,162,5.008,4.347,1.081,5.912,2.736,1,115,67,85,175,350,347
Staatenlos,997,118,113,5,247,1,99,67,9,40,31,702,38,1,99,66,9,39,28,-,-,1,-,1,1,2
Ungeklärt,998,430,394,36,798,9,162,149,29,270,179,3.159,191,9,158,146,29,259,139,-,4,3,-,11,22,18
ohne Angabe,999,5,4,1,9,-,3,-,-,3,3,45,1,-,3,-,-,3,3,-,-,-,-,-,-,-
Unbekannt,"",553,511,42,1.054,10,264,216,38,313,213,3.906,230,10,260,212,38,301,170,-,4,4,-,12,23,20
Herkunftsländer gesamt,"",18.651,16.633,2.018,37.214,397,7.106,5.665,1.889,13.405,8.752,106.544,7.658,395,6.951,5.575,1.730,12.868,6.385,2,155,90,159,537,1.416,951
