YEAR_MONTH,Herkunftsland,Entscheidungen insgesamt,Ablehnungen,sonstige Erledigungen, bereinigte Schutzquote, BAMF-Schutzquote
201702,Albanien,1149,810,315,2.8777,2.08877
201702,Bosnien und Herzegowina,252,109,137,5.21739,2.38095
201702,Belgien,0,0,0,nd,nd
201702,Bulgarien,2,0,2,nd,nd
201702,Estland,0,0,0,nd,nd
201702,Frankreich,0,0,0,nd,nd
201702,Kroatien,4,3,1,0,0
201702,Slowenien,0,0,0,nd,nd
201702,Griechenland,4,0,3,100,25
201702,Italien,1,1,0,nd,nd
201702,Lettland,2,2,0,nd,nd
201702,Montenegro,100,53,47,0,0
201702,Litauen,1,0,1,nd,nd
201702,Mazedonien,708,410,292,1.44231,0.847458
201702,Moldau (Republik),210,168,38,2.32558,1.90476
201702,Niederlande,0,0,0,nd,nd
201702,Kosovo,589,358,223,2.18579,1.35823
201702,Polen,1,0,1,nd,nd
201702,Portugal,1,0,1,nd,nd
201702,Rumänien,1,0,1,nd,nd
201702,Slowakische Republik,0,0,0,nd,nd
201702,Schweden,0,0,0,nd,nd
201702,Schweiz,0,0,0,nd,nd
201702,Russische Föderation,1652,921,589,13.3584,8.59564
201702,Spanien,3,0,3,nd,nd
201702,Türkei,252,108,125,14.9606,7.53968
201702,Tschechische Republik,0,0,0,nd,nd
201702,Ungarn,1,1,0,nd,nd
201702,Ukraine,721,528,148,7.8534,6.24133
201702,Großbritannien mit Nordirland,0,0,0,nd,nd
201702,Weißrussland,94,18,76,0,0
201702,Serbien,857,466,388,0.639659,0.350058
201702,sonst. europ. Staatsangeh.,0,0,0,nd,nd
201702,Algerien,487,281,200,2.09059,1.23203
201702,Angola,53,6,31,72.7273,30.1887
201702,Eritrea,2536,37,730,97.9513,69.7555
201702,Äthiopien,822,423,225,29.1457,21.1679
201702,Botsuana,0,0,0,nd,nd
201702,Benin,91,78,12,1.26582,1.0989
201702,Dschibuti,1,0,1,nd,nd
201702,Elfenbeinküste (Cote d Ivoire),130,27,101,6.89655,1.53846
201702,Nigeria,2047,996,805,19.8068,12.0176
201702,Simbabwe,23,12,2,42.8571,39.1304
201702,Gabun,1,1,0,nd,nd
201702,Gambia,640,325,296,5.52326,2.96875
201702,Ghana,591,443,123,5.34188,4.23012
201702,Mauretanien,8,4,4,0,0
201702,Cabo Verde,0,0,0,nd,nd
201702,Kenia,28,21,6,4.54545,3.57143
201702,Komoren,0,0,0,nd,nd
201702,Kongo,17,7,2,53.3333,47.0588
201702,"Kongo, Dem. Republik",55,8,17,78.9474,54.5455
201702,Liberia,15,2,12,33.3333,6.66667
201702,Libyen,180,53,73,50.4673,30
201702,Mali,145,36,96,26.5306,8.96552
201702,Marokko,384,210,156,7.89474,4.6875
201702,Mauritius,0,0,0,nd,nd
201702,Mosambik,1,0,0,nd,nd
201702,Niger,31,19,11,5,3.22581
201702,Malawi,0,0,0,nd,nd
201702,Sambia,0,0,0,nd,nd
201702,Burkina-Faso,74,57,11,9.52381,8.10811
201702,Guinea-Bissau,86,52,33,1.88679,1.16279
201702,Guinea,676,239,346,27.5758,13.4615
201702,Kamerun,192,98,81,11.7117,6.77083
201702,Südafrika,0,0,0,nd,nd
201702,Ruanda,5,3,2,0,0
201702,Namibia,0,0,0,nd,nd
201702,Sao Tome  und Principe,0,0,0,nd,nd
201702,Senegal,265,161,92,6.93642,4.5283
201702,Sierra Leone,130,52,59,26.7606,14.6154
201702,Somalia,2201,255,564,84.4227,62.7896
201702,Äquatorialguinea,0,0,0,nd,nd
201702,Sudan (ohne Südsudan),167,21,104,66.6667,25.1497
201702,Südsudan,4,0,3,100,25
201702,Tansania,8,2,6,0,0
201702,Togo,46,28,14,12.5,8.69565
201702,Tschad,31,16,14,5.88235,3.22581
201702,Tunesien,114,47,63,7.84314,3.50877
201702,Uganda,3,0,3,nd,nd
201702,Ägypten,332,197,78,22.4409,17.1687
201702,Zentralafrikanische Republik,11,4,5,33.3333,18.1818
201702,Burundi,4,0,1,100,75
201702,sonst. afrik. Staatsangeh.,62,34,10,34.6154,29.0323
201702,Argentinien,1,0,0,nd,nd
201702,Brasilien,0,0,0,nd,nd
201702,Dominikanische Republik,3,3,0,nd,nd
201702,Ecuador,0,0,0,nd,nd
201702,El Salvador,2,2,0,nd,nd
201702,Guatemala,0,0,0,nd,nd
201702,Haiti,0,0,0,nd,nd
201702,Honduras,3,0,3,nd,nd
201702,Kanada,0,0,0,nd,nd
201702,Kolumbien,0,0,0,nd,nd
201702,Kuba,45,31,14,0,0
201702,Mexico,0,0,0,nd,nd
201702,Nicaragua,1,1,0,nd,nd
201702,Jamaica,4,0,2,100,50
201702,Paraguay,0,0,0,nd,nd
201702,Peru,1,0,1,nd,nd
201702,Suriname,0,0,0,nd,nd
201702,Uruguay,0,0,0,nd,nd
201702,Venezuela,11,3,4,57.1429,36.3636
201702,Vereinigte Staaten v. Amerika,2,0,2,nd,nd
201702,Trinidad und Tobago,0,0,0,nd,nd
201702,Jemen,146,0,14,100,90.411
201702,Armenien,1011,738,210,7.86517,6.23145
201702,Afghanistan,15616,7748,1011,46.9497,43.9101
201702,Bahrain,11,0,3,100,72.7273
201702,Aserbaidschan,781,406,271,20.3922,13.3163
201702,Bhutan,0,0,0,nd,nd
201702,Myanmar,36,7,5,77.4194,66.6667
201702,Georgien,609,343,251,4.18994,2.46305
201702,Sri Lanka,80,35,25,36.3636,25
201702,Vietnam,121,77,41,3.75,2.47934
201702,Korea (Demokrat. Volksrepubl.),0,0,0,nd,nd
201702,Indien,527,401,113,3.1401,2.46679
201702,Indonesien,5,5,0,nd,nd
201702,Irak,10055,3090,1069,65.6132,58.6375
201702,"Iran, Islamische Republik",3730,1275,350,62.2781,56.4343
201702,Israel,5,2,3,0,0
201702,Kasachstan,42,33,9,0,0
201702,Jordanien,42,12,11,61.2903,45.2381
201702,Kambodscha,1,0,1,nd,nd
201702,Katar,0,0,0,nd,nd
201702,Kuwait,9,9,0,nd,nd
201702,"Laos, Demokratische Volksrepublik",0,0,0,nd,nd
201702,Kirgisistan,11,0,1,100,90.9091
201702,Libanon,487,347,81,14.532,12.115
201702,Oman,0,0,0,nd,nd
