YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraegen,ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2020-01,Ungeklaert,998,379,328,51,364,8,164,31,2,61,98,1578,114,8,155,31,2,55,50,0,9,0,0,6,33,15
2020-02,Ungeklaert,998,327,291,36,380,5,190,29,5,64,87,1601,113,5,186,28,2,63,57,0,4,1,3,1,24,6
2020-03,Ungeklaert,998,255,230,25,357,3,189,17,5,66,77,1573,115,3,188,17,2,65,50,0,1,0,3,1,16,11
2020-04,Ungeklaert,998,160,152,8,171,4,100,7,3,29,28,1621,115,4,100,7,3,25,16,0,0,0,0,4,11,1
2020-05,Ungeklaert,998,122,119,3,405,5,170,20,16,106,88,1403,93,5,169,20,10,103,66,0,1,0,6,3,16,6
2020-06,Ungeklaert,998,238,219,19,337,10,149,35,7,80,56,1351,91,10,146,33,6,76,36,0,3,2,1,4,12,8
2020-07,Ungeklaert,998,378,338,40,372,5,168,25,7,81,86,1437,103,5,163,24,6,70,56,0,5,1,1,11,18,12
2020-08,Ungeklaert,998,357,338,19,349,11,165,30,11,48,84,1555,107,11,165,27,9,47,54,0,0,3,2,1,19,11
2020-10,Ungeklaert,998,414,376,38,452,13,247,34,7,57,94,1703,104,13,244,32,5,53,63,0,3,2,2,4,26,5
2020-11,Ungeklaert,998,334,317,17,410,17,220,23,12,66,72,1744,99,17,219,23,9,65,38,0,1,0,3,1,24,10
2020-12,Ungeklaert,998,348,236,112,327,10,198,17,6,57,39,1760,194,10,198,17,5,55,21,0,0,0,1,2,10,8
2021-01,Ungeklaert,998,474,278,196,334,16,163,21,5,57,72,1767,416,16,163,21,4,57,47,0,0,0,1,0,16,9
2021-03,Ungeklaert,998,395,351,44,486,2,158,27,6,53,240,1987,479,2,156,26,6,48,39,0,2,1,0,5,186,15
2021-04,Ungeklaert,998,342,315,27,485,2,143,23,4,35,278,2134,184,2,141,22,4,33,32,0,2,1,0,2,242,4
2021-05,Ungeklaert,998,275,250,25,294,10,140,18,6,42,78,2255,166,10,140,17,4,39,28,0,0,1,2,3,40,10
2021-06,Ungeklaert,998,422,395,27,345,2,181,37,5,35,85,2458,163,2,179,37,5,33,40,0,2,0,0,2,39,6
2021-07,Ungeklaert,998,493,469,24,377,8,237,29,5,43,55,2651,148,8,229,27,3,41,33,0,8,2,2,2,17,5
2021-08,Ungeklaert,998,371,343,28,377,14,226,34,4,40,59,2715,162,14,223,34,4,34,41,0,3,0,0,6,16,2
2021-11,Ungeklaert,998,590,556,34,306,13,143,27,9,43,71,3190,143,13,138,23,8,39,53,0,5,4,1,4,14,4
