YEAR_MONTH,Europa,2722,2123,599,2775,80,343,9,21,1434,888,7538,1134,80,335,6,17,1328,334,0,8,3,4,106,443,111,
2018-10,Afrika,2996,2651,345,4366,23,490,273,193,1728,1659,11179,1004,23,474,268,164,1688,1253,0,16,5,29,40,211,195,
2018-10,Amerika,77,76,1,67,3,3,8,5,43,5,269,3,3,3,8,5,43,4,0,0,0,0,0,1,0,
2018-10,Asien,8608,7771,837,10699,108,3368,1803,435,2470,2515,33823,2326,107,3213,1784,367,2363,1708,1,155,19,68,107,605,202,
2018-10,Unbekannt,421,380,41,567,28,272,37,10,76,144,2236,128,28,265,37,7,76,99,0,7,0,3,0,28,17,
2018-10,Herkunftslaender gesamt,14824,13001,1823,18474,242,4476,2130,664,5751,5211,55045,4595,241,4290,2103,560,5498,3398,1,186,27,104,253,1288,525,
