YEAR_MONTH,Europa,2597,2076,521,2305,71,309,18,22,1012,873,7513,936,71,300,12,14,944,374,0,9,6,8,68,404,95,
2019-07,Afrika,2663,2305,358,3744,25,427,109,136,1239,1808,9079,1134,25,423,98,122,1182,1330,0,4,11,14,57,201,277,
2019-07,Amerika,158,152,6,83,0,0,18,0,59,6,619,18,0,0,18,0,58,5,0,0,0,0,1,1,0,
2019-07,Asien,8216,7346,870,10235,74,2926,2415,256,1910,2654,28752,2538,73,2822,2382,210,1837,1941,1,104,33,46,73,489,224,
2019-07,Unbekannt,474,419,55,447,18,200,44,6,75,104,1857,163,18,194,43,6,74,75,0,6,1,0,1,19,10
2019-07,Herkunftslaender gesamt,14108,12298,1810,16814,188,3862,2604,420,4295,5445,47820,4789,187,3739,2553,352,4095,3725,1,123,51,68,200,1114,606
