YEAR_MONTH,Europa,2516,1973,543,2282,73,353,24,6,1032,794,7943,956,72,351,22,4,962,281,1,2,2,2,70,368,145,
2019-08,Afrika,2406,2042,364,3284,19,317,102,109,1165,1572,9086,1125,16,305,101,87,1119,1099,3,12,1,22,46,215,258,
2019-08,Amerika,116,113,3,66,0,1,10,3,45,7,676,18,0,1,10,3,45,4,0,0,0,0,0,0,3,
2019-08,Asien,7339,6590,749,8911,83,2383,1598,286,1784,2777,28691,2506,82,2313,1585,237,1715,1998,1,70,13,49,69,559,220,
2019-08,Unbekannt,395,358,37,497,20,239,36,8,50,144,1820,155,20,236,34,7,48,101,0,3,2,1,2,30,13,
2019-08,Herkunftslaender gesamt,12772,11076,1696,15040,195,3293,1770,412,4076,5294,48216,4760,190,3206,1752,338,3889,3483,5,87,18,74,187,1172,639,
