YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2019-06,Ghana,238,46,39,7,106,0,0,0,1,39,66,164,20,0,0,0,1,38,60,0,0,0,0,1,2,4
2019-06,Mauretanien,239,3,2,1,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Kenia,243,16,13,3,22,0,0,0,0,11,11,73,2,0,0,0,0,11,10,0,0,0,0,0,1,0
2019-06,Komoren,244,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
2019-06,Kongo,245,2,2,0,1,0,0,0,0,1,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-06,"Kongo, Dem. Republik",246,11,9,2,8,0,1,0,1,4,2,74,13,0,1,0,1,4,0,0,0,0,0,0,2,0
2019-06,Liberia,247,6,5,1,17,0,1,0,0,10,6,53,7,0,1,0,0,10,3,0,0,0,0,0,0,3
2019-06,Libyen,248,40,35,5,48,0,7,2,1,13,25,136,12,0,7,2,1,12,23,0,0,0,0,1,0,2
2019-06,Madagaskar,249,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Mali,251,15,6,9,32,0,1,0,0,10,21,59,18,0,1,0,0,8,15,0,0,0,0,2,2,4
2019-06,Marokko,252,71,52,19,93,0,0,0,1,43,49,181,45,0,0,0,1,38,27,0,0,0,0,5,12,10
2019-06,Mauritius,253,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Mosambik,254,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-06,Niger,255,7,5,2,13,0,0,0,0,3,10,15,6,0,0,0,0,3,7,0,0,0,0,0,0,3
2019-06,Malawi,256,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-06,Sambia,257,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-06,Burkina-Faso,258,8,6,2,20,0,0,1,0,6,13,21,3,0,0,0,0,6,10,0,0,1,0,0,1,2
2019-06,Guinea-Bissau,259,12,9,3,10,0,1,0,0,6,3,37,10,0,1,0,0,6,3,0,0,0,0,0,0,0
2019-06,Guinea,261,148,130,18,291,1,38,5,11,138,98,821,72,1,38,5,11,134,72,0,0,0,0,4,4,22
2019-06,Kamerun,262,72,67,5,73,0,2,0,2,47,22,226,24,0,2,0,2,47,19,0,0,0,0,0,2,1
2019-06,Suedafrika,263,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0,1
2019-06,Ruanda,265,7,7,0,3,0,2,0,0,0,1,59,5,0,2,0,0,0,1,0,0,0,0,0,0,0
2019-06,Namibia,267,2,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Senegal,269,15,11,4,33,0,0,0,1,10,22,38,16,0,0,0,1,10,14,0,0,0,0,0,8,0
2019-06,Sierra Leone,272,17,13,4,48,0,1,2,2,25,18,108,11,0,1,2,2,22,15,0,0,0,0,3,1,2
2019-06,Somalia,273,295,262,33,430,4,119,26,18,71,192,1384,145,4,117,26,15,67,135,0,2,0,3,4,21,36
2019-06,"Aequatorialguinea",274,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2019-06,Sudan (ohne Suedsudan),277,32,22,10,76,0,4,0,2,29,41,176,68,0,4,0,2,24,28,0,0,0,0,5,2,11
2019-06,Suedsudan,278,3,3,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Tansania,282,21,19,2,20,0,0,0,0,3,17,89,6,0,0,0,0,3,16,0,0,0,0,0,0,1
2019-06,Togo,283,16,15,1,19,0,1,0,1,6,11,55,6,0,1,0,1,6,9,0,0,0,0,0,1,1
2019-06,Tschad,284,5,3,2,6,0,0,0,0,3,3,15,2,0,0,0,0,2,2,0,0,0,0,1,1,0
2019-06,Tunesien,285,34,24,10,35,0,0,0,2,13,20,92,19,0,0,0,1,12,14,0,0,0,1,1,3,3
2019-06,Uganda,286,13,9,4,19,1,1,0,1,10,6,77,1,1,1,0,0,10,2,0,0,0,1,0,3,1
2019-06,"Aegypten",287,39,37,2,48,4,2,1,0,27,14,203,27,4,2,1,0,27,6,0,0,0,0,0,6,2
2019-06,Zentralafrikanische Republik,289,2,1,1,4,0,0,0,0,1,3,7,2,0,0,0,0,1,3,0,0,0,0,0,0,0
2019-06,Burundi,291,1,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,sonst. afrik. Staatsangeh.,299,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Argentinien,323,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Bolivien,326,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-06,Brasilien,327,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-06,Chile,332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Costa Rica,334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Dominikanische Republik,335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,El Salvador,337,14,14,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Guatemala,345,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Haiti,346,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-06,Honduras,347,0,0,0,1,0,0,0,0,1,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-06,Kanada,348,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-06,Kolumbien,349,26,26,0,12,0,0,0,0,11,1,112,1,0,0,0,0,11,1,0,0,0,0,0,0,0
2019-06,Kuba,351,3,2,1,1,0,0,0,0,0,1,12,9,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-06,Mexico,353,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-06,Nicaragua,354,4,4,0,8,1,0,0,0,6,1,37,0,1,0,0,0,6,0,0,0,0,0,0,1,0
2019-06,Jamaica,355,3,3,0,2,1,1,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-06,Peru,361,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Venezuela,367,51,51,0,0,0,0,0,0,0,0,277,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Vereinigte Staaten v. Amerika,368,3,3,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-06,Jemen,421,29,29,0,74,1,1,63,0,0,9,365,2,1,1,54,0,0,9,0,0,9,0,0,0,0
2019-06,Armenien,422,52,39,13,121,0,0,1,2,41,77,246,81,0,0,1,2,37,43,0,0,0,0,4,22,12
2019-06,Afghanistan,423,717,623,94,856,2,116,32,158,208,340,2799,420,2,98,32,127,200,213,0,18,0,31,8,71,56
2019-06,Bahrain,424,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-06,Aserbaidschan,425,110,76,34,195,3,6,0,1,87,98,305,109,3,6,0,1,80,53,0,0,0,0,7,25,20
2019-06,Myanmar,427,16,15,1,5,0,1,0,0,1,3,67,2,0,1,0,0,1,3,0,0,0,0,0,0,0
2019-06,Georgien,430,182,169,13,236,0,0,0,2,184,50,350,55,0,0,0,2,179,25,0,0,0,0,5,18,7
2019-06,Sri Lanka,431,18,15,3,26,0,3,2,0,12,9,113,17,0,3,2,0,12,6,0,0,0,0,0,2,1
2019-06,Vietnam,432,71,68,3,70,0,0,0,1,55,14,89,7,0,0,0,1,55,10,0,0,0,0,0,4,0
2019-06,Korea (Demokrat. Volksrepubl.),434,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Indien,436,57,50,7,80,0,0,0,1,45,34,135,16,0,0,0,0,43,17,0,0,0,1,2,17,0
2019-06,Indonesien,437,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Irak,438,868,772,96,1189,3,359,35,40,379,373,4880,434,3,345,35,35,368,254,0,14,0,5,11,78,41
2019-06,"Iran, Islamische Republik",439,631,546,85,710,17,96,3,5,324,265,3533,369,17,84,2,1,320,209,0,12,1,4,4,43,13
2019-06,Israel,441,0,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
2019-06,Japan,442,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Kasachstan,444,9,5,4,10,0,0,0,1,5,4,27,1,0,0,0,1,5,0,0,0,0,0,0,4,0
2019-06,Jordanien,445,35,34,1,18,0,0,0,1,4,13,99,4,0,0,0,1,3,12,0,0,0,0,1,1,0
2019-06,Kambodscha,446,2,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Kuwait,448,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-06,Kirgisistan,450,6,6,0,10,0,1,4,0,1,4,34,7,0,1,4,0,1,4,0,0,0,0,0,0,0
2019-06,Libanon,451,42,32,10,62,0,1,0,1,37,23,168,41,0,1,0,1,34,13,0,0,0,0,3,4,6
2019-06,Mongolei,457,6,5,1,6,0,0,1,0,4,1,38,6,0,0,1,0,4,1,0,0,0,0,0,0,0
2019-06,Nepal,458,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-06,Staatsangehoerigkeit ohne Bezeichnung,459,2,1,1,7,1,2,0,0,0,4,24,3,1,2,0,0,0,3,0,0,0,0,0,1,0
2019-06,Bangladesch,460,22,8,14,17,0,0,0,0,3,14,41,68,0,0,0,0,2,7,0,0,0,0,1,7,0
2019-06,Pakistan,461,223,128,95,289,2,13,0,2,110,162,470,222,2,12,0,1,105,77,0,1,0,1,5,67,18
2019-06,Philippinen,462,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,China (Taiwan),465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Korea (Republik),467,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-06,Vereinigte arabische Emirate,469,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Tadschikistan,470,30,21,9,53,0,11,0,1,19,22,106,50,0,11,0,1,12,9,0,0,0,0,7,3,10
2019-06,Turkmenistan,471,0,0,0,2,0,0,0,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2019-06,Saudi Arabien,472,5,4,1,2,1,1,0,0,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-06,"Syrien, Arabische Republik",475,2216,2081,135,3253,12,1577,1106,13,8,537,15071,501,12,1522,1099,8,6,432,0,55,7,5,2,90,15
2019-06,Thailand,476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Usbekistan,477,5,4,1,4,0,4,0,0,0,0,14,1,0,4,0,0,0,0,0,0,0,0,0,0,0
2019-06,China,479,116,112,4,102,7,3,0,0,13,79,199,9,7,3,0,0,13,73,0,0,0,0,0,4,2
2019-06,Malaysia,482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,sonst. asiat. Staatsangeh.,499,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06,Staatenlos,997,38,32,6,70,0,54,2,1,5,8,314,29,0,51,2,1,5,6,0,3,0,0,0,1,1
2019-06,Ungeklaert,998,235,205,30,272,7,113,23,3,45,81,1477,107,7,108,22,1,41,45,0,5,1,2,4,27,9
2019-06,ohne Angabe,999,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
