YEAR_MONTH,Europa,1951,1445,506,3043,87,391,7,12,1425,1121,6759,1010,87,385,7,10,1292,418,0,6,0,2,133,509,194,
2019-03,Afrika,3345,2943,402,4797,18,558,156,185,1708,2172,10745,1056,15,547,150,163,1662,1757,3,11,6,22,46,208,207,
2019-03,Amerika,112,104,8,121,8,7,0,9,84,13,369,11,8,7,0,9,83,9,0,0,0,0,1,2,2,
2019-03,Asien,6919,6114,805,10983,101,3875,1527,583,2385,2512,28820,2303,101,3773,1512,499,2309,1748,0,102,15,84,76,498,266,
2019-03,Unbekannt,435,359,76,643,17,309,40,13,99,165,1986,165,17,299,40,10,92,99,0,10,0,3,7,55,11,
2019-03,Herkunftslaender gesamt,12762,10965,1797,19587,231,5140,1730,802,5701,5983,48679,4545,228,5011,1709,691,5438,4031,3,129,21,111,263,1272,680
