YEAR_MONTH,Europa,1967,1386,581,2404,56,280,14,6,1166,882,6526,989,56,266,13,5,1084,329,0,14,1,1,82,444,109,
2019-04,Afrika,2934,2569,365,4384,20,452,148,165,1486,2113,10279,1089,20,443,140,138,1423,1717,0,9,8,27,63,189,207,
2019-04,Amerika,114,112,2,95,7,4,8,9,54,13,392,11,7,4,8,9,54,11,0,0,0,0,0,2,0,
2019-04,Asien,6947,6086,861,7789,95,2648,608,416,1905,2117,29207,2450,95,2549,598,368,1846,1434,0,99,10,48,59,458,225,
2019-04,Unbekannt,391,335,56,529,18,246,23,13,98,131,1881,180,18,243,23,10,97,91,0,3,0,3,1,24,16,
2019-04,Herkunftslaender gesamt,12353,10488,1865,15201,196,3630,801,609,4709,5256,48285,4719,196,3505,782,530,4504,3582,0,125,19,79,205,1117,557,
