YEAR_MONTH,Europa,2177,1683,494,2297,44,269,9,9,1076,890,6733,913,44,263,5,8,995,322,0,6,4,1,81,426,142,
2019-05,Afrika,2957,2560,397,4331,9,420,114,143,1490,2155,9932,1091,9,406,104,120,1438,1655,0,14,10,23,52,254,246,
2019-05,Amerika,117,114,3,45,1,3,0,3,35,3,469,13,1,3,0,3,35,2,0,0,0,0,0,0,1,
2019-05,Asien,7303,6491,812,8168,83,2520,547,334,1977,2707,29793,2502,82,2443,530,287,1891,1976,1,77,17,47,86,525,206,
2019-05,Unbekannt,337,298,39,494,14,216,19,8,74,163,1828,160,14,210,19,8,67,119,0,6,0,0,7,33,11,
2019-05,Herkunftslaender gesamt,12891,11146,1745,15335,151,3428,689,497,4652,5918,48755,4679,150,3325,658,426,4426,4074,1,103,31,71,226,1238,606
