YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraegen,ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2018-01,Irak,438,1317,1198,119,2507,7,464,191,201,904,740,5410,428,7,455,189,186,868,568,0,9,2,15,36,104,68
2018-02,Irak,438,1325,1220,105,1870,3,263,113,154,733,604,5678,382,3,261,112,147,709,466,0,2,1,7,24,87,51
2018-03,Irak,438,1011,876,135,2124,3,390,112,180,792,647,5315,382,3,386,110,157,764,508,0,4,2,23,28,78,61
2018-04,Irak,438,1043,895,148,1812,9,352,72,120,688,571,5309,403,9,342,70,102,660,417,0,10,2,18,28,76,78
2018-05,Irak,438,996,903,93,1384,0,253,27,92,608,404,5263,397,0,247,27,88,593,277,0,6,0,4,15,61,66
2018-06,Irak,438,1252,1145,107,1173,5,113,30,56,514,455,5663,404,5,113,29,52,504,334,0,0,1,4,10,67,54
2018-07,Irak,438,1415,1279,136,1230,0,234,32,65,452,447,6195,431,0,232,31,58,440,325,0,2,1,7,12,80,42
2018-08,Irak,438,1464,1325,139,1561,2,411,46,79,513,510,6507,477,2,411,44,68,497,358,0,0,2,11,16,66,86
2018-09,Irak,438,1180,1058,122,1667,4,405,43,105,587,523,6444,459,4,397,43,103,546,362,0,8,0,2,41,83,78
2018-10,Irak,438,1316,1196,120,1880,9,537,49,114,640,531,6263,465,9,533,49,105,619,388,0,4,0,9,21,96,47
2018-11,Irak,438,1409,1250,159,1925,11,480,61,78,728,567,6061,494,7,475,60,64,711,412,4,5,1,14,17,79,76
2018-12,Irak,438,1001,897,104,1389,6,349,52,82,463,437,5909,507,6,345,52,74,450,331,0,4,0,8,13,49,57
