YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraegen,ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2018-01,Libyen,248,167,163,4,187,2,3,6,14,60,102,427,19,2,3,6,10,58,91,0,0,0,4,2,6,5
2018-02,Libyen,248,86,81,5,141,0,2,2,5,33,99,378,19,0,2,2,4,31,94,0,0,0,1,2,1,4
2018-03,Libyen,248,92,82,10,183,0,5,6,9,45,118,293,21,0,4,6,8,44,111,0,1,0,1,1,3,4
2018-04,Libyen,248,92,87,5,143,2,12,8,14,40,67,278,20,2,12,8,6,39,61,0,0,0,8,1,0,6
2018-05,Libyen,248,73,72,1,107,0,8,1,1,47,50,280,10,0,8,1,1,45,40,0,0,0,0,2,3,7
2018-06,Libyen,248,42,39,3,116,1,8,1,14,33,59,227,8,1,8,1,14,33,53,0,0,0,0,0,2,4
2018-07,Libyen,248,72,63,9,99,0,3,3,4,41,48,216,11,0,3,2,4,40,45,0,0,1,0,1,0,3
2018-08,Libyen,248,88,79,9,92,0,5,5,6,37,39,224,14,0,5,5,6,35,33,0,0,0,0,2,1,5
2018-09,Libyen,248,73,66,7,74,1,2,2,4,31,34,237,13,1,2,2,4,30,27,0,0,0,0,1,4,3
2018-10,Libyen,248,63,57,6,95,0,5,10,5,13,62,229,13,0,5,10,5,12,57,0,0,0,0,1,2,3
2018-11,Libyen,248,44,42,2,91,1,4,9,2,47,28,205,9,1,4,9,1,45,25,0,0,0,1,2,0,3
2018-12,Libyen,248,45,37,8,51,1,10,4,2,21,13,223,15,1,9,4,2,21,10,0,1,0,0,0,0,3
